complaint_id,case_id,victim_account,reported_amount_inr,city,state,crime_type,timestamp_min
CMP_005122,CASE_005122,ACC_0002881,38983.53,Pune,Maharashtra,ROMANCE_FRAUD,13328
CMP_005123,CASE_005123,ACC_0055013,282676.86,Nagpur,Maharashtra,UPI_FRAUD,179471
CMP_005124,CASE_005124,ACC_0025216,808723.56,Nashik,Maharashtra,PHISHING,249482
CMP_005125,CASE_005125,ACC_0011984,15981.43,Mumbai,Maharashtra,UPI_FRAUD,150027
CMP_005126,CASE_005126,ACC_0094529,8125.3,Chennai,Tamil Nadu,INVESTMENT_FRAUD,20041
CMP_005127,CASE_005127,ACC_0021953,247046.64,Chennai,Tamil Nadu,DIGITAL_ARREST,35724
CMP_005128,CASE_005128,ACC_0094335,69459.14,Kolkata,West Bengal,PHISHING,46873
CMP_005129,CASE_005129,ACC_0020684,77538.49,Ahmedabad,Gujarat,DIGITAL_ARREST,27364
CMP_005130,CASE_005130,ACC_0088644,82192.04,Hyderabad,Telangana,UPI_FRAUD,253843
CMP_005131,CASE_005131,ACC_0060786,44013.01,Nagpur,Maharashtra,JOB_FRAUD,95115
CMP_005132,CASE_005132,ACC_0079935,27443.68,Pune,Maharashtra,INVESTMENT_FRAUD,258772
CMP_005133,CASE_005133,ACC_0031884,23097.74,Mumbai,Maharashtra,DIGITAL_ARREST,150019
CMP_005134,CASE_005134,ACC_0066662,178057.57,Kolkata,West Bengal,JOB_FRAUD,76635
CMP_005135,CASE_005135,ACC_0048335,1355820.94,Mumbai,Maharashtra,INVESTMENT_FRAUD,219395
CMP_005136,CASE_005136,ACC_0041087,45635.87,Mumbai,Maharashtra,INVESTMENT_FRAUD,79735
CMP_005137,CASE_005137,ACC_0086712,83218.23,Delhi,Delhi,UPI_FRAUD,101242
CMP_005138,CASE_005138,ACC_0090854,39435.76,Kolkata,West Bengal,UPI_FRAUD,201823
CMP_005139,CASE_005139,ACC_0046186,53692.05,Delhi,Delhi,PHISHING,114522
CMP_005140,CASE_005140,ACC_0011893,194614.81,Hyderabad,Telangana,UPI_FRAUD,219921
CMP_005141,CASE_005141,ACC_0043148,33163.3,Nashik,Maharashtra,DIGITAL_ARREST,238278
CMP_005142,CASE_005142,ACC_0029885,83236.92,Delhi,Delhi,ROMANCE_FRAUD,189566
CMP_005143,CASE_005143,ACC_0043660,469659.17,Chennai,Tamil Nadu,PHISHING,49645
CMP_005144,CASE_005144,ACC_0097713,45331.82,Kolkata,West Bengal,ROMANCE_FRAUD,58936
CMP_005145,CASE_005145,ACC_0058048,43038.44,Nagpur,Maharashtra,INVESTMENT_FRAUD,255505
CMP_005146,CASE_005146,ACC_0029056,17362.45,Kolkata,West Bengal,REMOTE_ACCESS,125841
CMP_005147,CASE_005147,ACC_0032478,60185.69,Bengaluru,Karnataka,DIGITAL_ARREST,64634
CMP_005148,CASE_005148,ACC_0046083,38410.96,Pune,Maharashtra,INVESTMENT_FRAUD,88340
CMP_005149,CASE_005149,ACC_0041455,69524.4,Chennai,Tamil Nadu,INVESTMENT_FRAUD,3578
CMP_005150,CASE_005150,ACC_0072306,40902.34,Delhi,Delhi,UPI_FRAUD,181015
CMP_005151,CASE_005151,ACC_0037242,263157.88,Chennai,Tamil Nadu,UPI_FRAUD,150771
CMP_005152,CASE_005152,ACC_0025339,219114.34,Nashik,Maharashtra,UPI_FRAUD,8065
CMP_005153,CASE_005153,ACC_0025721,59607.41,Kolkata,West Bengal,ROMANCE_FRAUD,121121
CMP_005154,CASE_005154,ACC_0055425,86361.22,Bengaluru,Karnataka,DIGITAL_ARREST,215827
CMP_005155,CASE_005155,ACC_0073653,20483.33,Hyderabad,Telangana,REMOTE_ACCESS,249921
CMP_005156,CASE_005156,ACC_0061876,38900.53,Chennai,Tamil Nadu,INVESTMENT_FRAUD,79633
CMP_005157,CASE_005157,ACC_0076195,216872.95,Pune,Maharashtra,INVESTMENT_FRAUD,166705
CMP_005158,CASE_005158,ACC_0021405,14321.75,Hyderabad,Telangana,DIGITAL_ARREST,159859
CMP_005159,CASE_005159,ACC_0016970,37748.99,Ahmedabad,Gujarat,DIGITAL_ARREST,213536
CMP_005160,CASE_005160,ACC_0081361,25612.49,Nashik,Maharashtra,UPI_FRAUD,72191
CMP_005161,CASE_005161,ACC_0001875,42256.51,Kolkata,West Bengal,INVESTMENT_FRAUD,8144
CMP_005162,CASE_005162,ACC_0019576,729466.62,Nagpur,Maharashtra,ROMANCE_FRAUD,159751
CMP_005163,CASE_005163,ACC_0090116,20587.16,Pune,Maharashtra,JOB_FRAUD,77306
CMP_005164,CASE_005164,ACC_0019475,32787.06,Delhi,Delhi,UPI_FRAUD,4201
CMP_005165,CASE_005165,ACC_0061929,27659.08,Hyderabad,Telangana,JOB_FRAUD,809
CMP_005166,CASE_005166,ACC_0078104,61958.11,Pune,Maharashtra,JOB_FRAUD,86578
CMP_005167,CASE_005167,ACC_0015758,10524.15,Chennai,Tamil Nadu,DIGITAL_ARREST,110609
CMP_005168,CASE_005168,ACC_0065542,207841.28,Kolkata,West Bengal,JOB_FRAUD,256731
CMP_005169,CASE_005169,ACC_0061582,168754.43,Mumbai,Maharashtra,DIGITAL_ARREST,243537
CMP_005170,CASE_005170,ACC_0033503,16291.22,Pune,Maharashtra,PHISHING,13325
CMP_005171,CASE_005171,ACC_0045641,103473.13,Chennai,Tamil Nadu,REMOTE_ACCESS,60075
CMP_005172,CASE_005172,ACC_0089139,37873.0,Pune,Maharashtra,PHISHING,245351
CMP_005173,CASE_005173,ACC_0099382,44105.29,Nashik,Maharashtra,PHISHING,40224
CMP_005174,CASE_005174,ACC_0077646,161400.94,Delhi,Delhi,UPI_FRAUD,57127
CMP_005175,CASE_005175,ACC_0095084,170358.19,Ahmedabad,Gujarat,JOB_FRAUD,123250
CMP_005176,CASE_005176,ACC_0010679,91716.46,Ahmedabad,Gujarat,DIGITAL_ARREST,1355
CMP_005177,CASE_005177,ACC_0072619,10672.91,Pune,Maharashtra,UPI_FRAUD,202634
CMP_005178,CASE_005178,ACC_0049862,288361.51,Ahmedabad,Gujarat,REMOTE_ACCESS,23390
CMP_005179,CASE_005179,ACC_0079650,59036.25,Ahmedabad,Gujarat,PHISHING,253667
CMP_005180,CASE_005180,ACC_0010346,63081.48,Ahmedabad,Gujarat,INVESTMENT_FRAUD,210093
CMP_005181,CASE_005181,ACC_0002157,270112.62,Kolkata,West Bengal,PHISHING,39994
CMP_005182,CASE_005182,ACC_0051729,6402.84,Mumbai,Maharashtra,JOB_FRAUD,21729
CMP_005183,CASE_005183,ACC_0048972,34249.37,Bengaluru,Karnataka,REMOTE_ACCESS,229735
CMP_005184,CASE_005184,ACC_0051544,6322.63,Hyderabad,Telangana,INVESTMENT_FRAUD,237009
CMP_005185,CASE_005185,ACC_0051905,15257.8,Delhi,Delhi,UPI_FRAUD,95121
CMP_005186,CASE_005186,ACC_0083021,62292.26,Ahmedabad,Gujarat,INVESTMENT_FRAUD,219735
CMP_005187,CASE_005187,ACC_0068766,31580.66,Nagpur,Maharashtra,PHISHING,34968
CMP_005188,CASE_005188,ACC_0041673,51710.25,Nashik,Maharashtra,INVESTMENT_FRAUD,205365
CMP_005189,CASE_005189,ACC_0030913,30986.51,Kolkata,West Bengal,UPI_FRAUD,246362
CMP_005190,CASE_005190,ACC_0092258,97336.49,Ahmedabad,Gujarat,UPI_FRAUD,174670
CMP_005191,CASE_005191,ACC_0001108,16035.43,Bengaluru,Karnataka,ROMANCE_FRAUD,188763
CMP_005192,CASE_005192,ACC_0090581,10924.89,Hyderabad,Telangana,REMOTE_ACCESS,156596
CMP_005193,CASE_005193,ACC_0051068,47448.22,Chennai,Tamil Nadu,JOB_FRAUD,123349
CMP_005194,CASE_005194,ACC_0078146,22692.09,Bengaluru,Karnataka,ROMANCE_FRAUD,192259
CMP_005195,CASE_005195,ACC_0039787,47789.12,Nashik,Maharashtra,UPI_FRAUD,212578
CMP_005196,CASE_005196,ACC_0049488,50799.94,Bengaluru,Karnataka,INVESTMENT_FRAUD,69691
CMP_005197,CASE_005197,ACC_0064074,171689.62,Hyderabad,Telangana,REMOTE_ACCESS,31810
CMP_005198,CASE_005198,ACC_0036035,32512.97,Chennai,Tamil Nadu,UPI_FRAUD,43723
CMP_005199,CASE_005199,ACC_0041599,3000.0,Hyderabad,Telangana,REMOTE_ACCESS,45885
CMP_005200,CASE_005200,ACC_0023830,26784.55,Ahmedabad,Gujarat,UPI_FRAUD,199324
CMP_005201,CASE_005201,ACC_0031272,302951.87,Pune,Maharashtra,DIGITAL_ARREST,226724
CMP_005202,CASE_005202,ACC_0079556,29766.32,Ahmedabad,Gujarat,DIGITAL_ARREST,41544
CMP_005203,CASE_005203,ACC_0028090,40773.22,Nagpur,Maharashtra,REMOTE_ACCESS,246774
CMP_005204,CASE_005204,ACC_0073132,26612.19,Nashik,Maharashtra,JOB_FRAUD,87248
CMP_005205,CASE_005205,ACC_0055435,13059.68,Nashik,Maharashtra,PHISHING,79605
CMP_005206,CASE_005206,ACC_0054252,42210.6,Ahmedabad,Gujarat,DIGITAL_ARREST,59916
CMP_005207,CASE_005207,ACC_0012989,48318.1,Nagpur,Maharashtra,ROMANCE_FRAUD,157938
CMP_005208,CASE_005208,ACC_0070254,121059.24,Chennai,Tamil Nadu,ROMANCE_FRAUD,229073
CMP_005209,CASE_005209,ACC_0023051,11152.43,Chennai,Tamil Nadu,DIGITAL_ARREST,10784
CMP_005210,CASE_005210,ACC_0076840,100393.4,Bengaluru,Karnataka,PHISHING,151888
CMP_005211,CASE_005211,ACC_0083879,52831.76,Nagpur,Maharashtra,REMOTE_ACCESS,254896
CMP_005212,CASE_005212,ACC_0075527,394366.14,Kolkata,West Bengal,ROMANCE_FRAUD,47300
CMP_005213,CASE_005213,ACC_0082350,214881.41,Delhi,Delhi,DIGITAL_ARREST,176819
CMP_005214,CASE_005214,ACC_0088321,5561.65,Bengaluru,Karnataka,PHISHING,19649
CMP_005215,CASE_005215,ACC_0076859,641926.45,Hyderabad,Telangana,ROMANCE_FRAUD,98881
CMP_005216,CASE_005216,ACC_0038983,22108.24,Bengaluru,Karnataka,PHISHING,179328
CMP_005217,CASE_005217,ACC_0023953,39126.99,Ahmedabad,Gujarat,UPI_FRAUD,75707
CMP_005218,CASE_005218,ACC_0026726,69520.59,Nagpur,Maharashtra,INVESTMENT_FRAUD,220340
CMP_005219,CASE_005219,ACC_0090274,258904.42,Pune,Maharashtra,PHISHING,178675
CMP_005220,CASE_005220,ACC_0021693,7652.88,Pune,Maharashtra,ROMANCE_FRAUD,25841
CMP_005221,CASE_005221,ACC_0003130,32040.45,Hyderabad,Telangana,JOB_FRAUD,206954
CMP_005222,CASE_005222,ACC_0076195,41435.04,Delhi,Delhi,INVESTMENT_FRAUD,75711
CMP_005223,CASE_005223,ACC_0052171,19029.76,Kolkata,West Bengal,REMOTE_ACCESS,131250
CMP_005224,CASE_005224,ACC_0052767,252764.75,Nashik,Maharashtra,UPI_FRAUD,84247
CMP_005225,CASE_005225,ACC_0022005,66205.74,Nashik,Maharashtra,JOB_FRAUD,206699
CMP_005226,CASE_005226,ACC_0039322,645618.68,Ahmedabad,Gujarat,JOB_FRAUD,92354
CMP_005227,CASE_005227,ACC_0044308,100051.7,Pune,Maharashtra,PHISHING,241103
CMP_005228,CASE_005228,ACC_0011685,18217.44,Nashik,Maharashtra,ROMANCE_FRAUD,170680
CMP_005229,CASE_005229,ACC_0055537,20119.43,Nagpur,Maharashtra,JOB_FRAUD,135892
CMP_005230,CASE_005230,ACC_0045494,42088.84,Nagpur,Maharashtra,UPI_FRAUD,91807
CMP_005231,CASE_005231,ACC_0006007,32903.16,Bengaluru,Karnataka,INVESTMENT_FRAUD,173058
CMP_005232,CASE_005232,ACC_0042818,40714.95,Nashik,Maharashtra,REMOTE_ACCESS,89956
CMP_005233,CASE_005233,ACC_0039411,477294.72,Nashik,Maharashtra,REMOTE_ACCESS,256975
CMP_005234,CASE_005234,ACC_0087512,22157.57,Ahmedabad,Gujarat,DIGITAL_ARREST,182333
CMP_005235,CASE_005235,ACC_0066211,28126.89,Mumbai,Maharashtra,INVESTMENT_FRAUD,41185
CMP_005236,CASE_005236,ACC_0049426,43957.78,Pune,Maharashtra,ROMANCE_FRAUD,182633
CMP_005237,CASE_005237,ACC_0047351,19342.63,Hyderabad,Telangana,UPI_FRAUD,212484
CMP_005238,CASE_005238,ACC_0028854,72999.36,Hyderabad,Telangana,INVESTMENT_FRAUD,71448
CMP_005239,CASE_005239,ACC_0088455,44836.58,Bengaluru,Karnataka,INVESTMENT_FRAUD,215913
CMP_005240,CASE_005240,ACC_0051185,442406.45,Hyderabad,Telangana,JOB_FRAUD,221699
CMP_005241,CASE_005241,ACC_0090114,11337.34,Mumbai,Maharashtra,PHISHING,79639
CMP_005242,CASE_005242,ACC_0036193,5567.86,Mumbai,Maharashtra,PHISHING,34546
CMP_005243,CASE_005243,ACC_0080185,31343.57,Chennai,Tamil Nadu,INVESTMENT_FRAUD,202666
CMP_005244,CASE_005244,ACC_0052117,3661.95,Bengaluru,Karnataka,JOB_FRAUD,111367
CMP_005245,CASE_005245,ACC_0014065,28647.77,Delhi,Delhi,PHISHING,257678
CMP_005246,CASE_005246,ACC_0045787,14429.46,Nagpur,Maharashtra,UPI_FRAUD,67715
CMP_005247,CASE_005247,ACC_0050516,8719.91,Nagpur,Maharashtra,INVESTMENT_FRAUD,75314
CMP_005248,CASE_005248,ACC_0027892,10113.71,Hyderabad,Telangana,REMOTE_ACCESS,112391
CMP_005249,CASE_005249,ACC_0030879,13945.81,Bengaluru,Karnataka,INVESTMENT_FRAUD,145011
CMP_005250,CASE_005250,ACC_0007662,115598.07,Kolkata,West Bengal,REMOTE_ACCESS,208643
CMP_005251,CASE_005251,ACC_0025125,53029.37,Nashik,Maharashtra,ROMANCE_FRAUD,138280
CMP_005252,CASE_005252,ACC_0009618,132688.66,Mumbai,Maharashtra,REMOTE_ACCESS,198355
CMP_005253,CASE_005253,ACC_0020004,55302.38,Delhi,Delhi,INVESTMENT_FRAUD,155387
CMP_005254,CASE_005254,ACC_0059338,27004.06,Kolkata,West Bengal,PHISHING,31074
CMP_005255,CASE_005255,ACC_0092596,61767.73,Ahmedabad,Gujarat,DIGITAL_ARREST,256485
CMP_005256,CASE_005256,ACC_0054825,76122.94,Pune,Maharashtra,ROMANCE_FRAUD,238914
CMP_005257,CASE_005257,ACC_0000661,65429.96,Ahmedabad,Gujarat,REMOTE_ACCESS,125679
CMP_005258,CASE_005258,ACC_0061967,19391.16,Bengaluru,Karnataka,INVESTMENT_FRAUD,121047
CMP_005259,CASE_005259,ACC_0086884,97987.91,Delhi,Delhi,REMOTE_ACCESS,2051
CMP_005260,CASE_005260,ACC_0016314,151161.28,Ahmedabad,Gujarat,JOB_FRAUD,110556
CMP_005261,CASE_005261,ACC_0069882,312501.38,Chennai,Tamil Nadu,PHISHING,240458
CMP_005262,CASE_005262,ACC_0006841,23236.87,Nagpur,Maharashtra,UPI_FRAUD,88103
CMP_005263,CASE_005263,ACC_0047188,8534.72,Nagpur,Maharashtra,INVESTMENT_FRAUD,184157
CMP_005264,CASE_005264,ACC_0075885,192466.0,Chennai,Tamil Nadu,ROMANCE_FRAUD,75061
CMP_005265,CASE_005265,ACC_0028510,36867.2,Chennai,Tamil Nadu,INVESTMENT_FRAUD,78118
CMP_005266,CASE_005266,ACC_0000786,26149.09,Delhi,Delhi,PHISHING,89801
CMP_005267,CASE_005267,ACC_0064099,7624.69,Nagpur,Maharashtra,DIGITAL_ARREST,249298
CMP_005268,CASE_005268,ACC_0013157,9856.86,Kolkata,West Bengal,JOB_FRAUD,149206
CMP_005269,CASE_005269,ACC_0088235,34040.1,Mumbai,Maharashtra,REMOTE_ACCESS,46876
CMP_005270,CASE_005270,ACC_0032542,110452.44,Nagpur,Maharashtra,ROMANCE_FRAUD,140678
CMP_005271,CASE_005271,ACC_0043294,62112.68,Nagpur,Maharashtra,ROMANCE_FRAUD,192031
CMP_005272,CASE_005272,ACC_0023886,218154.14,Pune,Maharashtra,ROMANCE_FRAUD,168290
CMP_005273,CASE_005273,ACC_0023059,21230.62,Nagpur,Maharashtra,JOB_FRAUD,119707
CMP_005274,CASE_005274,ACC_0094159,30825.82,Bengaluru,Karnataka,JOB_FRAUD,254863
CMP_005275,CASE_005275,ACC_0025410,80602.75,Hyderabad,Telangana,DIGITAL_ARREST,143132
CMP_005276,CASE_005276,ACC_0086418,77878.53,Delhi,Delhi,INVESTMENT_FRAUD,247506
CMP_005277,CASE_005277,ACC_0090901,326125.29,Bengaluru,Karnataka,DIGITAL_ARREST,89328
CMP_005278,CASE_005278,ACC_0069453,26161.48,Ahmedabad,Gujarat,INVESTMENT_FRAUD,43767
CMP_005279,CASE_005279,ACC_0051616,13210.62,Ahmedabad,Gujarat,REMOTE_ACCESS,188375
CMP_005280,CASE_005280,ACC_0014072,36008.6,Hyderabad,Telangana,INVESTMENT_FRAUD,81461
CMP_005281,CASE_005281,ACC_0077225,16625.89,Hyderabad,Telangana,REMOTE_ACCESS,221912
CMP_005282,CASE_005282,ACC_0075500,116835.94,Nagpur,Maharashtra,ROMANCE_FRAUD,206649
CMP_005283,CASE_005283,ACC_0035636,58516.01,Ahmedabad,Gujarat,INVESTMENT_FRAUD,30539
CMP_005284,CASE_005284,ACC_0014313,31933.49,Chennai,Tamil Nadu,REMOTE_ACCESS,191337
CMP_005285,CASE_005285,ACC_0069980,757327.14,Nashik,Maharashtra,ROMANCE_FRAUD,100100
CMP_005286,CASE_005286,ACC_0019458,102071.3,Hyderabad,Telangana,DIGITAL_ARREST,175845
CMP_005287,CASE_005287,ACC_0032196,24139.96,Ahmedabad,Gujarat,ROMANCE_FRAUD,244578
CMP_005288,CASE_005288,ACC_0093420,22030.87,Chennai,Tamil Nadu,UPI_FRAUD,164930
CMP_005289,CASE_005289,ACC_0064562,9276.34,Hyderabad,Telangana,DIGITAL_ARREST,50321
CMP_005290,CASE_005290,ACC_0069380,18957.8,Mumbai,Maharashtra,ROMANCE_FRAUD,2285
CMP_005291,CASE_005291,ACC_0006202,11084.76,Delhi,Delhi,JOB_FRAUD,97399
CMP_005292,CASE_005292,ACC_0024130,79598.08,Hyderabad,Telangana,REMOTE_ACCESS,88120
CMP_005293,CASE_005293,ACC_0004048,3786.22,Kolkata,West Bengal,UPI_FRAUD,14510
CMP_005294,CASE_005294,ACC_0036060,45471.21,Mumbai,Maharashtra,JOB_FRAUD,56170
CMP_005295,CASE_005295,ACC_0079202,11087.9,Bengaluru,Karnataka,INVESTMENT_FRAUD,92456
CMP_005296,CASE_005296,ACC_0043646,95686.33,Chennai,Tamil Nadu,UPI_FRAUD,195020
CMP_005297,CASE_005297,ACC_0031714,131091.41,Nagpur,Maharashtra,DIGITAL_ARREST,181066
CMP_005298,CASE_005298,ACC_0054259,780618.8,Delhi,Delhi,JOB_FRAUD,250254
CMP_005299,CASE_005299,ACC_0071505,41219.58,Hyderabad,Telangana,ROMANCE_FRAUD,88017
CMP_005300,CASE_005300,ACC_0065918,61058.29,Nagpur,Maharashtra,DIGITAL_ARREST,209792
CMP_005301,CASE_005301,ACC_0077624,61914.31,Delhi,Delhi,PHISHING,246292
CMP_005302,CASE_005302,ACC_0053530,116408.48,Nashik,Maharashtra,PHISHING,242441
CMP_005303,CASE_005303,ACC_0052708,128911.24,Hyderabad,Telangana,ROMANCE_FRAUD,92760
CMP_005304,CASE_005304,ACC_0040885,66928.35,Chennai,Tamil Nadu,UPI_FRAUD,234710
CMP_005305,CASE_005305,ACC_0040812,8518.11,Hyderabad,Telangana,REMOTE_ACCESS,21068
CMP_005306,CASE_005306,ACC_0042152,45360.07,Ahmedabad,Gujarat,UPI_FRAUD,53617
CMP_005307,CASE_005307,ACC_0083258,45784.23,Nashik,Maharashtra,PHISHING,166620
CMP_005308,CASE_005308,ACC_0054636,285593.54,Pune,Maharashtra,DIGITAL_ARREST,73525
CMP_005309,CASE_005309,ACC_0096517,44822.95,Bengaluru,Karnataka,ROMANCE_FRAUD,212569
CMP_005310,CASE_005310,ACC_0084412,6840.0,Hyderabad,Telangana,DIGITAL_ARREST,244449
CMP_005311,CASE_005311,ACC_0087396,74431.06,Bengaluru,Karnataka,UPI_FRAUD,45645
CMP_005312,CASE_005312,ACC_0035970,19324.29,Kolkata,West Bengal,ROMANCE_FRAUD,101551
CMP_005313,CASE_005313,ACC_0058102,145680.27,Bengaluru,Karnataka,DIGITAL_ARREST,248401
CMP_005314,CASE_005314,ACC_0021130,136506.6,Hyderabad,Telangana,DIGITAL_ARREST,162409
CMP_005315,CASE_005315,ACC_0046843,3000.0,Kolkata,West Bengal,JOB_FRAUD,124312
CMP_005316,CASE_005316,ACC_0081206,108131.64,Bengaluru,Karnataka,INVESTMENT_FRAUD,208150
CMP_005317,CASE_005317,ACC_0099889,20601.88,Pune,Maharashtra,DIGITAL_ARREST,79490
CMP_005318,CASE_005318,ACC_0026644,82002.44,Nagpur,Maharashtra,DIGITAL_ARREST,89224
CMP_005319,CASE_005319,ACC_0048494,8205.45,Nashik,Maharashtra,JOB_FRAUD,45443
CMP_005320,CASE_005320,ACC_0098855,121049.78,Kolkata,West Bengal,PHISHING,184886
CMP_005321,CASE_005321,ACC_0084723,48388.09,Pune,Maharashtra,PHISHING,110540
CMP_005322,CASE_005322,ACC_0091724,78105.47,Pune,Maharashtra,UPI_FRAUD,136753
CMP_005323,CASE_005323,ACC_0023026,104757.4,Bengaluru,Karnataka,PHISHING,233122
CMP_005324,CASE_005324,ACC_0085167,282845.31,Hyderabad,Telangana,UPI_FRAUD,210335
CMP_005325,CASE_005325,ACC_0044606,29547.21,Nashik,Maharashtra,UPI_FRAUD,154202
CMP_005326,CASE_005326,ACC_0071601,57994.16,Hyderabad,Telangana,DIGITAL_ARREST,90852
CMP_005327,CASE_005327,ACC_0094983,17517.3,Mumbai,Maharashtra,REMOTE_ACCESS,89694
CMP_005328,CASE_005328,ACC_0007046,65362.82,Mumbai,Maharashtra,REMOTE_ACCESS,99640
CMP_005329,CASE_005329,ACC_0092771,18807.21,Nashik,Maharashtra,INVESTMENT_FRAUD,245285
CMP_005330,CASE_005330,ACC_0011815,90608.12,Ahmedabad,Gujarat,REMOTE_ACCESS,245386
CMP_005331,CASE_005331,ACC_0026800,37843.69,Nashik,Maharashtra,JOB_FRAUD,210430
CMP_005332,CASE_005332,ACC_0018642,19201.29,Chennai,Tamil Nadu,UPI_FRAUD,157101
CMP_005333,CASE_005333,ACC_0066426,79868.6,Ahmedabad,Gujarat,JOB_FRAUD,40765
CMP_005334,CASE_005334,ACC_0067481,48626.69,Mumbai,Maharashtra,DIGITAL_ARREST,139573
CMP_005335,CASE_005335,ACC_0052436,129998.93,Hyderabad,Telangana,DIGITAL_ARREST,248862
CMP_005336,CASE_005336,ACC_0035925,43348.92,Chennai,Tamil Nadu,JOB_FRAUD,21361
CMP_005337,CASE_005337,ACC_0039627,78627.27,Ahmedabad,Gujarat,DIGITAL_ARREST,113205
CMP_005338,CASE_005338,ACC_0048799,228160.57,Ahmedabad,Gujarat,DIGITAL_ARREST,187023
CMP_005339,CASE_005339,ACC_0068106,128967.85,Kolkata,West Bengal,UPI_FRAUD,243319
CMP_005340,CASE_005340,ACC_0000432,60250.38,Delhi,Delhi,REMOTE_ACCESS,251027
CMP_005341,CASE_005341,ACC_0065282,82384.52,Mumbai,Maharashtra,REMOTE_ACCESS,105477
CMP_005342,CASE_005342,ACC_0033048,35537.19,Nashik,Maharashtra,DIGITAL_ARREST,251532
CMP_005343,CASE_005343,ACC_0031141,8007.0,Nagpur,Maharashtra,DIGITAL_ARREST,78731
CMP_005344,CASE_005344,ACC_0032171,31370.61,Kolkata,West Bengal,INVESTMENT_FRAUD,203671
CMP_005345,CASE_005345,ACC_0002980,82623.01,Nashik,Maharashtra,PHISHING,104132
CMP_005346,CASE_005346,ACC_0032812,10389.69,Bengaluru,Karnataka,PHISHING,60060
CMP_005347,CASE_005347,ACC_0037346,157612.96,Delhi,Delhi,UPI_FRAUD,250386
CMP_005348,CASE_005348,ACC_0060323,11524.76,Delhi,Delhi,INVESTMENT_FRAUD,12298
CMP_005349,CASE_005349,ACC_0095601,34134.58,Nagpur,Maharashtra,DIGITAL_ARREST,85061
CMP_005350,CASE_005350,ACC_0042690,47035.54,Pune,Maharashtra,REMOTE_ACCESS,214894
CMP_005351,CASE_005351,ACC_0046108,14705.88,Delhi,Delhi,REMOTE_ACCESS,248545
CMP_005352,CASE_005352,ACC_0025472,62695.56,Hyderabad,Telangana,JOB_FRAUD,130557
CMP_005353,CASE_005353,ACC_0076848,13904.62,Nagpur,Maharashtra,UPI_FRAUD,245872
CMP_005354,CASE_005354,ACC_0076922,12032.56,Nagpur,Maharashtra,REMOTE_ACCESS,108888
CMP_005355,CASE_005355,ACC_0084228,84969.16,Delhi,Delhi,DIGITAL_ARREST,193044
CMP_005356,CASE_005356,ACC_0088031,195307.69,Kolkata,West Bengal,REMOTE_ACCESS,217751
CMP_005357,CASE_005357,ACC_0084206,3000.0,Mumbai,Maharashtra,JOB_FRAUD,10504
CMP_005358,CASE_005358,ACC_0055744,87387.82,Kolkata,West Bengal,JOB_FRAUD,195223
CMP_005359,CASE_005359,ACC_0059355,33409.1,Mumbai,Maharashtra,JOB_FRAUD,58444
CMP_005360,CASE_005360,ACC_0035390,91329.88,Hyderabad,Telangana,ROMANCE_FRAUD,248074
CMP_005361,CASE_005361,ACC_0071727,21958.61,Mumbai,Maharashtra,REMOTE_ACCESS,120599
CMP_005362,CASE_005362,ACC_0022827,27015.19,Hyderabad,Telangana,DIGITAL_ARREST,28381
CMP_005363,CASE_005363,ACC_0006850,6605.73,Bengaluru,Karnataka,DIGITAL_ARREST,130561
CMP_005364,CASE_005364,ACC_0016858,28295.81,Bengaluru,Karnataka,REMOTE_ACCESS,115699
CMP_005365,CASE_005365,ACC_0041359,44014.56,Hyderabad,Telangana,INVESTMENT_FRAUD,78956
CMP_005366,CASE_005366,ACC_0097014,3000.0,Pune,Maharashtra,REMOTE_ACCESS,185156
CMP_005367,CASE_005367,ACC_0060222,63066.59,Hyderabad,Telangana,JOB_FRAUD,188447
CMP_005368,CASE_005368,ACC_0048464,70380.67,Mumbai,Maharashtra,ROMANCE_FRAUD,29789
CMP_005369,CASE_005369,ACC_0006601,91047.17,Bengaluru,Karnataka,ROMANCE_FRAUD,129637
CMP_005370,CASE_005370,ACC_0051409,47591.42,Chennai,Tamil Nadu,DIGITAL_ARREST,146340
CMP_005371,CASE_005371,ACC_0029793,84599.25,Bengaluru,Karnataka,PHISHING,257320
CMP_005372,CASE_005372,ACC_0060682,3380.34,Nashik,Maharashtra,DIGITAL_ARREST,208519
CMP_005373,CASE_005373,ACC_0076968,129274.8,Ahmedabad,Gujarat,REMOTE_ACCESS,241263
CMP_005374,CASE_005374,ACC_0009443,22983.89,Pune,Maharashtra,REMOTE_ACCESS,225345
CMP_005375,CASE_005375,ACC_0080407,43874.45,Delhi,Delhi,INVESTMENT_FRAUD,71112
CMP_005376,CASE_005376,ACC_0067941,23141.1,Pune,Maharashtra,PHISHING,57443
CMP_005377,CASE_005377,ACC_0043614,150736.48,Hyderabad,Telangana,UPI_FRAUD,156514
CMP_005378,CASE_005378,ACC_0019915,67526.13,Pune,Maharashtra,ROMANCE_FRAUD,25593
CMP_005379,CASE_005379,ACC_0009762,10974.18,Bengaluru,Karnataka,ROMANCE_FRAUD,118881
CMP_005380,CASE_005380,ACC_0066947,14556.93,Chennai,Tamil Nadu,REMOTE_ACCESS,143272
CMP_005381,CASE_005381,ACC_0047658,27981.45,Nagpur,Maharashtra,JOB_FRAUD,213873
