account_id,bank_id,city,state,account_age_days,account_type,customer_segment
ACC_0049107,BANK_14,Bengaluru,Karnataka,1835,savings,retail
ACC_0049108,BANK_10,Pune,Maharashtra,698,savings,retail
ACC_0049109,BANK_06,Delhi,Delhi,736,savings,retail
ACC_0049110,BANK_10,Ahmedabad,Gujarat,880,current,retail
ACC_0049111,BANK_05,Mumbai,Maharashtra,563,savings,retail
ACC_0049112,BANK_12,Pune,Maharashtra,1450,current,retail
ACC_0049113,BANK_09,Delhi,Delhi,1101,savings,merchant
ACC_0049114,BANK_14,Bengaluru,Karnataka,915,savings,retail
ACC_0049115,BANK_03,Kolkata,West Bengal,958,savings,retail
ACC_0049116,BANK_08,Kolkata,West Bengal,2768,savings,retail
ACC_0049117,BANK_10,Nagpur,Maharashtra,301,savings,retail
ACC_0049118,BANK_09,Hyderabad,Telangana,1592,savings,retail
ACC_0049119,BANK_12,Nagpur,Maharashtra,1307,savings,other
ACC_0049120,BANK_07,Kolkata,West Bengal,713,savings,retail
ACC_0049121,BANK_09,Pune,Maharashtra,971,savings,retail
ACC_0049122,BANK_03,Delhi,Delhi,1118,savings,retail
ACC_0049123,BANK_13,Chennai,Tamil Nadu,840,savings,retail
ACC_0049124,BANK_09,Mumbai,Maharashtra,796,savings,other
ACC_0049125,BANK_12,Nashik,Maharashtra,221,savings,retail
ACC_0049126,BANK_04,Nashik,Maharashtra,886,savings,retail
ACC_0049127,BANK_13,Chennai,Tamil Nadu,404,savings,retail
ACC_0049128,BANK_12,Chennai,Tamil Nadu,40,savings,retail
ACC_0049129,BANK_08,Chennai,Tamil Nadu,59,savings,retail
ACC_0049130,BANK_01,Hyderabad,Telangana,1028,savings,retail
ACC_0049131,BANK_04,Chennai,Tamil Nadu,153,savings,retail
ACC_0049132,BANK_04,Mumbai,Maharashtra,1279,savings,retail
ACC_0049133,BANK_04,Pune,Maharashtra,623,current,retail
ACC_0049134,BANK_07,Bengaluru,Karnataka,4204,current,retail
ACC_0049135,BANK_08,Nagpur,Maharashtra,682,current,retail
ACC_0049136,BANK_07,Ahmedabad,Gujarat,1118,savings,merchant
ACC_0049137,BANK_10,Nashik,Maharashtra,45,savings,retail
ACC_0049138,BANK_08,Bengaluru,Karnataka,240,savings,retail
ACC_0049139,BANK_03,Bengaluru,Karnataka,362,savings,merchant
ACC_0049140,BANK_07,Chennai,Tamil Nadu,281,savings,retail
ACC_0049141,BANK_15,Hyderabad,Telangana,133,savings,retail
ACC_0049142,BANK_05,Hyderabad,Telangana,638,savings,retail
ACC_0049143,BANK_06,Hyderabad,Telangana,48,savings,retail
ACC_0049144,BANK_14,Pune,Maharashtra,516,savings,retail
ACC_0049145,BANK_01,Pune,Maharashtra,1952,savings,retail
ACC_0049146,BANK_07,Bengaluru,Karnataka,324,savings,retail
ACC_0049147,BANK_02,Nashik,Maharashtra,457,savings,merchant
ACC_0049148,BANK_11,Hyderabad,Telangana,3637,savings,retail
ACC_0049149,BANK_03,Delhi,Delhi,964,savings,small_business
ACC_0049150,BANK_11,Nagpur,Maharashtra,283,savings,small_business
ACC_0049151,BANK_07,Ahmedabad,Gujarat,392,savings,retail
ACC_0049152,BANK_09,Delhi,Delhi,427,savings,small_business
ACC_0049153,BANK_11,Ahmedabad,Gujarat,370,savings,retail
ACC_0049154,BANK_12,Mumbai,Maharashtra,181,savings,retail
ACC_0049155,BANK_14,Hyderabad,Telangana,132,savings,retail
ACC_0049156,BANK_09,Bengaluru,Karnataka,426,savings,retail
ACC_0049157,BANK_13,Chennai,Tamil Nadu,1703,savings,retail
ACC_0049158,BANK_09,Kolkata,West Bengal,669,savings,retail
ACC_0049159,BANK_07,Bengaluru,Karnataka,434,current,retail
ACC_0049160,BANK_13,Pune,Maharashtra,843,savings,retail
ACC_0049161,BANK_10,Chennai,Tamil Nadu,4653,savings,retail
ACC_0049162,BANK_02,Ahmedabad,Gujarat,144,savings,retail
ACC_0049163,BANK_08,Ahmedabad,Gujarat,487,savings,merchant
ACC_0049164,BANK_03,Ahmedabad,Gujarat,1470,savings,retail
ACC_0049165,BANK_05,Nashik,Maharashtra,376,savings,small_business
ACC_0049166,BANK_05,Pune,Maharashtra,319,savings,retail
ACC_0049167,BANK_08,Nagpur,Maharashtra,153,savings,retail
ACC_0049168,BANK_04,Pune,Maharashtra,502,savings,merchant
ACC_0049169,BANK_06,Kolkata,West Bengal,720,savings,retail
ACC_0049170,BANK_08,Hyderabad,Telangana,1188,savings,retail
ACC_0049171,BANK_05,Hyderabad,Telangana,1483,savings,retail
ACC_0049172,BANK_07,Nagpur,Maharashtra,929,savings,retail
ACC_0049173,BANK_07,Ahmedabad,Gujarat,755,savings,retail
ACC_0049174,BANK_10,Mumbai,Maharashtra,3260,savings,retail
ACC_0049175,BANK_02,Ahmedabad,Gujarat,236,savings,retail
ACC_0049176,BANK_13,Mumbai,Maharashtra,1040,savings,retail
ACC_0049177,BANK_08,Kolkata,West Bengal,611,savings,retail
ACC_0049178,BANK_10,Nagpur,Maharashtra,765,savings,retail
ACC_0049179,BANK_03,Ahmedabad,Gujarat,3925,savings,other
ACC_0049180,BANK_03,Mumbai,Maharashtra,1197,savings,small_business
ACC_0049181,BANK_15,Bengaluru,Karnataka,1930,savings,small_business
ACC_0049182,BANK_04,Kolkata,West Bengal,344,savings,retail
ACC_0049183,BANK_15,Mumbai,Maharashtra,834,savings,retail
ACC_0049184,BANK_07,Hyderabad,Telangana,459,savings,merchant
ACC_0049185,BANK_14,Kolkata,West Bengal,1500,savings,retail
ACC_0049186,BANK_06,Pune,Maharashtra,159,savings,retail
ACC_0049187,BANK_10,Ahmedabad,Gujarat,1001,savings,retail
ACC_0049188,BANK_02,Nagpur,Maharashtra,1765,savings,retail
ACC_0049189,BANK_05,Mumbai,Maharashtra,1762,savings,small_business
ACC_0049190,BANK_10,Pune,Maharashtra,444,savings,small_business
ACC_0049191,BANK_07,Bengaluru,Karnataka,94,savings,retail
ACC_0049192,BANK_05,Chennai,Tamil Nadu,629,savings,small_business
ACC_0049193,BANK_09,Mumbai,Maharashtra,1101,savings,retail
ACC_0049194,BANK_01,Bengaluru,Karnataka,1148,savings,other
ACC_0049195,BANK_01,Delhi,Delhi,234,savings,retail
ACC_0049196,BANK_14,Mumbai,Maharashtra,449,current,retail
ACC_0049197,BANK_02,Nashik,Maharashtra,2612,savings,retail
ACC_0049198,BANK_05,Bengaluru,Karnataka,981,savings,retail
ACC_0049199,BANK_11,Bengaluru,Karnataka,460,savings,retail
ACC_0049200,BANK_06,Chennai,Tamil Nadu,43,savings,retail
ACC_0049201,BANK_14,Nashik,Maharashtra,498,savings,other
ACC_0049202,BANK_14,Nashik,Maharashtra,274,savings,retail
ACC_0049203,BANK_13,Bengaluru,Karnataka,1474,savings,small_business
ACC_0049204,BANK_01,Nashik,Maharashtra,656,savings,retail
ACC_0049205,BANK_04,Nagpur,Maharashtra,5000,savings,retail
ACC_0049206,BANK_15,Nashik,Maharashtra,625,savings,retail
ACC_0049207,BANK_04,Delhi,Delhi,564,savings,retail
ACC_0049208,BANK_07,Hyderabad,Telangana,242,savings,retail
ACC_0049209,BANK_06,Hyderabad,Telangana,676,savings,retail
ACC_0049210,BANK_12,Delhi,Delhi,562,savings,small_business
ACC_0049211,BANK_11,Nagpur,Maharashtra,366,savings,retail
ACC_0049212,BANK_11,Chennai,Tamil Nadu,288,current,retail
ACC_0049213,BANK_12,Ahmedabad,Gujarat,233,savings,retail
ACC_0049214,BANK_09,Ahmedabad,Gujarat,255,savings,other
ACC_0049215,BANK_08,Delhi,Delhi,846,current,retail
ACC_0049216,BANK_02,Pune,Maharashtra,154,savings,retail
ACC_0049217,BANK_04,Kolkata,West Bengal,335,current,small_business
ACC_0049218,BANK_12,Bengaluru,Karnataka,2371,savings,merchant
ACC_0049219,BANK_09,Delhi,Delhi,476,savings,retail
ACC_0049220,BANK_13,Chennai,Tamil Nadu,424,savings,retail
ACC_0049221,BANK_11,Kolkata,West Bengal,793,savings,retail
ACC_0049222,BANK_12,Delhi,Delhi,5000,savings,retail
ACC_0049223,BANK_10,Mumbai,Maharashtra,666,savings,retail
ACC_0049224,BANK_06,Pune,Maharashtra,406,savings,small_business
ACC_0049225,BANK_06,Chennai,Tamil Nadu,3693,current,retail
ACC_0049226,BANK_05,Bengaluru,Karnataka,665,savings,small_business
ACC_0049227,BANK_12,Ahmedabad,Gujarat,1193,savings,retail
ACC_0049228,BANK_02,Bengaluru,Karnataka,352,savings,merchant
ACC_0049229,BANK_06,Mumbai,Maharashtra,214,savings,retail
ACC_0049230,BANK_10,Hyderabad,Telangana,1153,savings,retail
ACC_0049231,BANK_03,Hyderabad,Telangana,5000,savings,merchant
ACC_0049232,BANK_13,Ahmedabad,Gujarat,164,savings,retail
ACC_0049233,BANK_12,Nagpur,Maharashtra,933,savings,retail
ACC_0049234,BANK_09,Mumbai,Maharashtra,799,savings,retail
ACC_0049235,BANK_12,Delhi,Delhi,2098,savings,other
ACC_0049236,BANK_01,Nashik,Maharashtra,1528,savings,retail
ACC_0049237,BANK_02,Pune,Maharashtra,495,savings,retail
ACC_0049238,BANK_08,Hyderabad,Telangana,846,savings,retail
ACC_0049239,BANK_14,Nashik,Maharashtra,527,current,retail
ACC_0049240,BANK_15,Nashik,Maharashtra,114,savings,retail
ACC_0049241,BANK_10,Chennai,Tamil Nadu,1687,savings,retail
ACC_0049242,BANK_04,Kolkata,West Bengal,452,savings,retail
ACC_0049243,BANK_11,Kolkata,West Bengal,392,savings,retail
ACC_0049244,BANK_13,Delhi,Delhi,1593,savings,retail
ACC_0049245,BANK_15,Nashik,Maharashtra,186,savings,merchant
ACC_0049246,BANK_02,Pune,Maharashtra,745,savings,retail
ACC_0049247,BANK_07,Delhi,Delhi,898,savings,small_business
ACC_0049248,BANK_07,Kolkata,West Bengal,809,savings,retail
ACC_0049249,BANK_04,Kolkata,West Bengal,239,savings,retail
ACC_0049250,BANK_10,Hyderabad,Telangana,2184,savings,retail
ACC_0049251,BANK_01,Kolkata,West Bengal,490,savings,small_business
ACC_0049252,BANK_15,Hyderabad,Telangana,324,savings,retail
ACC_0049253,BANK_10,Ahmedabad,Gujarat,5000,savings,other
ACC_0049254,BANK_13,Delhi,Delhi,1075,savings,other
ACC_0049255,BANK_12,Bengaluru,Karnataka,236,savings,retail
ACC_0049256,BANK_12,Nagpur,Maharashtra,178,savings,retail
ACC_0049257,BANK_05,Delhi,Delhi,78,savings,retail
ACC_0049258,BANK_06,Nashik,Maharashtra,1161,savings,retail
ACC_0049259,BANK_07,Pune,Maharashtra,555,savings,retail
ACC_0049260,BANK_08,Pune,Maharashtra,2665,savings,retail
ACC_0049261,BANK_15,Hyderabad,Telangana,488,savings,retail
ACC_0049262,BANK_14,Nagpur,Maharashtra,56,savings,retail
ACC_0049263,BANK_03,Pune,Maharashtra,165,savings,merchant
ACC_0049264,BANK_11,Nashik,Maharashtra,111,savings,retail
ACC_0049265,BANK_13,Ahmedabad,Gujarat,321,savings,other
ACC_0049266,BANK_01,Mumbai,Maharashtra,559,savings,retail
ACC_0049267,BANK_01,Hyderabad,Telangana,1413,savings,retail
ACC_0049268,BANK_05,Ahmedabad,Gujarat,1205,savings,retail
ACC_0049269,BANK_11,Pune,Maharashtra,1310,current,merchant
ACC_0049270,BANK_07,Bengaluru,Karnataka,1020,savings,retail
ACC_0049271,BANK_07,Nagpur,Maharashtra,1821,savings,retail
ACC_0049272,BANK_05,Nashik,Maharashtra,862,savings,retail
ACC_0049273,BANK_06,Pune,Maharashtra,632,savings,other
ACC_0049274,BANK_10,Bengaluru,Karnataka,586,savings,retail
ACC_0049275,BANK_13,Nagpur,Maharashtra,5000,savings,merchant
ACC_0049276,BANK_05,Hyderabad,Telangana,2145,savings,merchant
ACC_0049277,BANK_05,Pune,Maharashtra,946,savings,retail
ACC_0049278,BANK_09,Delhi,Delhi,106,savings,retail
ACC_0049279,BANK_02,Bengaluru,Karnataka,516,savings,retail
ACC_0049280,BANK_12,Ahmedabad,Gujarat,770,savings,retail
ACC_0049281,BANK_07,Chennai,Tamil Nadu,248,savings,retail
ACC_0049282,BANK_06,Nashik,Maharashtra,124,savings,retail
ACC_0049283,BANK_15,Bengaluru,Karnataka,848,savings,retail
ACC_0049284,BANK_02,Bengaluru,Karnataka,1908,savings,retail
ACC_0049285,BANK_09,Delhi,Delhi,712,current,small_business
ACC_0049286,BANK_10,Delhi,Delhi,134,savings,retail
ACC_0049287,BANK_13,Nagpur,Maharashtra,574,savings,retail
ACC_0049288,BANK_07,Kolkata,West Bengal,942,savings,retail
ACC_0049289,BANK_12,Delhi,Delhi,818,current,retail
ACC_0049290,BANK_07,Kolkata,West Bengal,866,savings,small_business
ACC_0049291,BANK_06,Pune,Maharashtra,787,savings,small_business
ACC_0049292,BANK_01,Delhi,Delhi,1585,current,small_business
ACC_0049293,BANK_06,Ahmedabad,Gujarat,354,savings,retail
ACC_0049294,BANK_05,Ahmedabad,Gujarat,650,savings,retail
ACC_0049295,BANK_12,Kolkata,West Bengal,510,savings,other
ACC_0049296,BANK_15,Pune,Maharashtra,302,savings,small_business
ACC_0049297,BANK_12,Delhi,Delhi,4282,savings,retail
ACC_0049298,BANK_08,Chennai,Tamil Nadu,1495,savings,retail
ACC_0049299,BANK_03,Pune,Maharashtra,1377,savings,retail
ACC_0049300,BANK_10,Bengaluru,Karnataka,132,savings,retail
ACC_0049301,BANK_06,Pune,Maharashtra,652,savings,retail
ACC_0049302,BANK_11,Ahmedabad,Gujarat,1338,savings,retail
ACC_0049303,BANK_06,Kolkata,West Bengal,646,savings,small_business
ACC_0049304,BANK_05,Nashik,Maharashtra,2177,savings,retail
ACC_0049305,BANK_10,Mumbai,Maharashtra,194,savings,retail
ACC_0049306,BANK_05,Ahmedabad,Gujarat,5000,savings,retail
ACC_0049307,BANK_12,Pune,Maharashtra,2080,savings,retail
ACC_0049308,BANK_07,Chennai,Tamil Nadu,58,current,retail
ACC_0049309,BANK_10,Hyderabad,Telangana,424,savings,small_business
ACC_0049310,BANK_12,Nashik,Maharashtra,2904,savings,retail
ACC_0049311,BANK_13,Ahmedabad,Gujarat,618,savings,other
ACC_0049312,BANK_14,Nashik,Maharashtra,545,savings,retail
ACC_0049313,BANK_15,Pune,Maharashtra,1397,savings,retail
ACC_0049314,BANK_09,Nagpur,Maharashtra,527,savings,retail
ACC_0049315,BANK_10,Nashik,Maharashtra,838,savings,small_business
ACC_0049316,BANK_09,Nagpur,Maharashtra,29,savings,other
ACC_0049317,BANK_06,Nashik,Maharashtra,1401,savings,retail
ACC_0049318,BANK_13,Chennai,Tamil Nadu,851,savings,retail
ACC_0049319,BANK_03,Ahmedabad,Gujarat,429,savings,retail
ACC_0049320,BANK_15,Chennai,Tamil Nadu,233,savings,retail
ACC_0049321,BANK_06,Nashik,Maharashtra,698,savings,retail
ACC_0049322,BANK_11,Mumbai,Maharashtra,1163,savings,merchant
ACC_0049323,BANK_01,Chennai,Tamil Nadu,90,savings,retail
ACC_0049324,BANK_14,Nagpur,Maharashtra,370,savings,retail
ACC_0049325,BANK_04,Mumbai,Maharashtra,195,savings,retail
ACC_0049326,BANK_07,Mumbai,Maharashtra,1738,current,retail
ACC_0049327,BANK_14,Pune,Maharashtra,1122,savings,retail
ACC_0049328,BANK_12,Nashik,Maharashtra,765,savings,retail
ACC_0049329,BANK_10,Nashik,Maharashtra,3541,current,retail
ACC_0049330,BANK_01,Mumbai,Maharashtra,861,savings,retail
ACC_0049331,BANK_06,Bengaluru,Karnataka,1366,current,retail
ACC_0049332,BANK_02,Pune,Maharashtra,1119,current,retail
ACC_0049333,BANK_06,Hyderabad,Telangana,445,savings,small_business
ACC_0049334,BANK_09,Nashik,Maharashtra,277,savings,retail
ACC_0049335,BANK_06,Bengaluru,Karnataka,607,savings,small_business
ACC_0049336,BANK_01,Kolkata,West Bengal,272,savings,other
ACC_0049337,BANK_12,Hyderabad,Telangana,1070,savings,retail
ACC_0049338,BANK_13,Ahmedabad,Gujarat,334,savings,retail
ACC_0049339,BANK_10,Chennai,Tamil Nadu,1876,savings,retail
ACC_0049340,BANK_11,Nashik,Maharashtra,1067,savings,retail
ACC_0049341,BANK_13,Hyderabad,Telangana,165,savings,merchant
ACC_0049342,BANK_15,Pune,Maharashtra,2828,savings,retail
ACC_0049343,BANK_14,Ahmedabad,Gujarat,367,savings,retail
ACC_0049344,BANK_12,Pune,Maharashtra,301,savings,retail
ACC_0049345,BANK_06,Nashik,Maharashtra,1113,savings,retail
ACC_0049346,BANK_10,Pune,Maharashtra,4267,savings,retail
ACC_0049347,BANK_03,Nashik,Maharashtra,605,savings,retail
ACC_0049348,BANK_15,Bengaluru,Karnataka,672,savings,retail
ACC_0049349,BANK_13,Mumbai,Maharashtra,1480,savings,retail
ACC_0049350,BANK_07,Kolkata,West Bengal,1110,savings,retail
ACC_0049351,BANK_07,Hyderabad,Telangana,203,savings,retail
ACC_0049352,BANK_07,Nashik,Maharashtra,934,savings,retail
ACC_0049353,BANK_15,Delhi,Delhi,194,current,retail
ACC_0049354,BANK_02,Chennai,Tamil Nadu,2954,savings,retail
ACC_0049355,BANK_13,Ahmedabad,Gujarat,1536,savings,retail
ACC_0049356,BANK_15,Mumbai,Maharashtra,342,savings,merchant
ACC_0049357,BANK_15,Bengaluru,Karnataka,467,savings,retail
ACC_0049358,BANK_07,Delhi,Delhi,515,savings,retail
ACC_0049359,BANK_09,Chennai,Tamil Nadu,314,savings,retail
ACC_0049360,BANK_05,Pune,Maharashtra,2234,savings,small_business
ACC_0049361,BANK_05,Delhi,Delhi,1083,savings,other
ACC_0049362,BANK_03,Hyderabad,Telangana,715,savings,small_business
ACC_0049363,BANK_14,Nagpur,Maharashtra,951,savings,retail
ACC_0049364,BANK_06,Ahmedabad,Gujarat,153,savings,small_business
ACC_0049365,BANK_04,Bengaluru,Karnataka,1722,savings,retail
ACC_0049366,BANK_13,Nagpur,Maharashtra,397,current,small_business
ACC_0049367,BANK_07,Delhi,Delhi,221,savings,retail
ACC_0049368,BANK_01,Nagpur,Maharashtra,1767,savings,retail
ACC_0049369,BANK_01,Pune,Maharashtra,527,savings,retail
ACC_0049370,BANK_11,Kolkata,West Bengal,2889,savings,retail
ACC_0049371,BANK_13,Bengaluru,Karnataka,356,savings,other
ACC_0049372,BANK_15,Nashik,Maharashtra,662,savings,merchant
ACC_0049373,BANK_04,Chennai,Tamil Nadu,62,savings,small_business
ACC_0049374,BANK_15,Mumbai,Maharashtra,657,savings,retail
ACC_0049375,BANK_12,Nashik,Maharashtra,3821,savings,retail
ACC_0049376,BANK_09,Ahmedabad,Gujarat,213,savings,merchant
ACC_0049377,BANK_05,Nashik,Maharashtra,2112,savings,retail
ACC_0049378,BANK_13,Bengaluru,Karnataka,4870,current,retail
ACC_0049379,BANK_06,Delhi,Delhi,3922,savings,retail
ACC_0049380,BANK_10,Mumbai,Maharashtra,1003,savings,retail
ACC_0049381,BANK_12,Nashik,Maharashtra,389,savings,retail
ACC_0049382,BANK_14,Delhi,Delhi,2359,savings,small_business
ACC_0049383,BANK_11,Mumbai,Maharashtra,1224,savings,retail
ACC_0049384,BANK_03,Kolkata,West Bengal,1599,current,retail
ACC_0049385,BANK_13,Kolkata,West Bengal,120,current,small_business
ACC_0049386,BANK_12,Nashik,Maharashtra,3811,savings,merchant
ACC_0049387,BANK_04,Delhi,Delhi,731,savings,retail
ACC_0049388,BANK_04,Bengaluru,Karnataka,686,savings,retail
ACC_0049389,BANK_14,Nagpur,Maharashtra,701,savings,retail
ACC_0049390,BANK_09,Delhi,Delhi,425,savings,retail
ACC_0049391,BANK_01,Nagpur,Maharashtra,1357,savings,small_business
ACC_0049392,BANK_04,Chennai,Tamil Nadu,310,savings,retail
ACC_0049393,BANK_12,Ahmedabad,Gujarat,396,savings,retail
ACC_0049394,BANK_07,Nagpur,Maharashtra,199,savings,retail
ACC_0049395,BANK_01,Kolkata,West Bengal,485,savings,retail
ACC_0049396,BANK_07,Hyderabad,Telangana,396,savings,small_business
ACC_0049397,BANK_04,Chennai,Tamil Nadu,196,savings,small_business
ACC_0049398,BANK_12,Kolkata,West Bengal,499,savings,retail
ACC_0049399,BANK_13,Hyderabad,Telangana,3056,savings,small_business
ACC_0049400,BANK_12,Hyderabad,Telangana,962,savings,retail
ACC_0049401,BANK_05,Hyderabad,Telangana,396,savings,retail
ACC_0049402,BANK_11,Chennai,Tamil Nadu,1520,current,other
ACC_0049403,BANK_03,Ahmedabad,Gujarat,71,savings,retail
ACC_0049404,BANK_08,Chennai,Tamil Nadu,404,savings,retail
ACC_0049405,BANK_13,Hyderabad,Telangana,354,savings,retail
ACC_0049406,BANK_11,Hyderabad,Telangana,2143,savings,retail
ACC_0049407,BANK_07,Hyderabad,Telangana,1474,savings,merchant
ACC_0049408,BANK_01,Ahmedabad,Gujarat,149,savings,retail
ACC_0049409,BANK_04,Kolkata,West Bengal,626,savings,retail
ACC_0049410,BANK_04,Pune,Maharashtra,239,savings,retail
ACC_0049411,BANK_03,Hyderabad,Telangana,158,savings,small_business
ACC_0049412,BANK_04,Nashik,Maharashtra,307,savings,retail
ACC_0049413,BANK_05,Nagpur,Maharashtra,551,savings,merchant
ACC_0049414,BANK_12,Nashik,Maharashtra,996,savings,retail
ACC_0049415,BANK_08,Mumbai,Maharashtra,127,savings,retail
ACC_0049416,BANK_11,Hyderabad,Telangana,37,savings,retail
ACC_0049417,BANK_15,Delhi,Delhi,630,savings,retail
ACC_0049418,BANK_02,Nashik,Maharashtra,1033,savings,retail
ACC_0049419,BANK_04,Nashik,Maharashtra,287,savings,merchant
ACC_0049420,BANK_07,Kolkata,West Bengal,5000,current,merchant
ACC_0049421,BANK_05,Mumbai,Maharashtra,1520,savings,retail
ACC_0049422,BANK_10,Bengaluru,Karnataka,387,savings,retail
ACC_0049423,BANK_06,Pune,Maharashtra,138,savings,retail
ACC_0049424,BANK_07,Hyderabad,Telangana,599,savings,small_business
ACC_0049425,BANK_09,Nagpur,Maharashtra,1619,savings,merchant
ACC_0049426,BANK_12,Kolkata,West Bengal,1613,savings,retail
ACC_0049427,BANK_13,Nashik,Maharashtra,850,savings,retail
ACC_0049428,BANK_09,Nashik,Maharashtra,2147,savings,retail
ACC_0049429,BANK_08,Nagpur,Maharashtra,454,savings,other
ACC_0049430,BANK_05,Kolkata,West Bengal,976,savings,retail
ACC_0049431,BANK_07,Chennai,Tamil Nadu,828,savings,retail
ACC_0049432,BANK_12,Chennai,Tamil Nadu,263,savings,retail
ACC_0049433,BANK_05,Bengaluru,Karnataka,5000,current,merchant
ACC_0049434,BANK_12,Mumbai,Maharashtra,182,savings,retail
ACC_0049435,BANK_13,Pune,Maharashtra,506,savings,retail
ACC_0049436,BANK_09,Mumbai,Maharashtra,509,savings,retail
ACC_0049437,BANK_07,Kolkata,West Bengal,714,savings,retail
ACC_0049438,BANK_13,Chennai,Tamil Nadu,279,savings,retail
ACC_0049439,BANK_02,Mumbai,Maharashtra,1341,savings,small_business
ACC_0049440,BANK_01,Nagpur,Maharashtra,125,savings,retail
ACC_0049441,BANK_15,Pune,Maharashtra,1474,savings,retail
ACC_0049442,BANK_13,Hyderabad,Telangana,271,savings,small_business
ACC_0049443,BANK_07,Delhi,Delhi,421,savings,small_business
ACC_0049444,BANK_09,Nashik,Maharashtra,292,savings,retail
ACC_0049445,BANK_13,Bengaluru,Karnataka,1015,savings,retail
ACC_0049446,BANK_12,Ahmedabad,Gujarat,781,savings,retail
ACC_0049447,BANK_10,Kolkata,West Bengal,787,savings,small_business
ACC_0049448,BANK_01,Nashik,Maharashtra,318,savings,retail
ACC_0049449,BANK_08,Pune,Maharashtra,82,savings,retail
ACC_0049450,BANK_11,Ahmedabad,Gujarat,648,savings,other
ACC_0049451,BANK_02,Pune,Maharashtra,230,savings,retail
ACC_0049452,BANK_12,Nagpur,Maharashtra,5000,savings,retail
ACC_0049453,BANK_12,Kolkata,West Bengal,358,savings,small_business
ACC_0049454,BANK_07,Mumbai,Maharashtra,1739,savings,retail
ACC_0049455,BANK_11,Ahmedabad,Gujarat,1398,savings,retail
ACC_0049456,BANK_06,Mumbai,Maharashtra,510,savings,small_business
ACC_0049457,BANK_08,Mumbai,Maharashtra,399,savings,retail
ACC_0049458,BANK_10,Nashik,Maharashtra,1444,savings,small_business
ACC_0049459,BANK_08,Ahmedabad,Gujarat,415,savings,retail
ACC_0049460,BANK_13,Nashik,Maharashtra,137,savings,retail
ACC_0049461,BANK_14,Chennai,Tamil Nadu,174,savings,retail
ACC_0049462,BANK_08,Mumbai,Maharashtra,364,savings,retail
ACC_0049463,BANK_03,Delhi,Delhi,434,current,retail
ACC_0049464,BANK_13,Kolkata,West Bengal,124,savings,retail
ACC_0049465,BANK_07,Bengaluru,Karnataka,950,savings,retail
ACC_0049466,BANK_05,Ahmedabad,Gujarat,205,savings,retail
ACC_0049467,BANK_07,Mumbai,Maharashtra,883,savings,retail
ACC_0049468,BANK_06,Bengaluru,Karnataka,163,current,retail
ACC_0049469,BANK_02,Nashik,Maharashtra,228,savings,retail
ACC_0049470,BANK_05,Nagpur,Maharashtra,363,savings,retail
ACC_0049471,BANK_12,Pune,Maharashtra,328,savings,retail
ACC_0049472,BANK_13,Hyderabad,Telangana,5000,savings,other
