case_id,account_id,atm_id,timestamp_min,amount_inr,withdrawal_type
CASE_005693,ACC_0016476,ATM_001033,129848,40755.97,CROSS_STATE_CASHOUT
CASE_005695,ACC_0053194,ATM_001404,157316,9463.16,CASHOUT
CASE_005696,ACC_0003857,ATM_004253,207889,105611.07,CASHOUT
CASE_005699,ACC_0020985,ATM_003038,189240,72339.05,AVERTED_CASHOUT
CASE_005701,ACC_0015524,ATM_002844,88359,43651.49,CASHOUT
CASE_005702,ACC_0044656,ATM_001122,107862,67894.07,CASHOUT
CASE_005703,ACC_0044922,ATM_006574,82673,75301.46,CASHOUT
CASE_005706,ACC_0076955,ATM_005227,79918,200453.62,CASHOUT
CASE_005707,ACC_0071091,ATM_001485,119789,25993.22,CASHOUT
CASE_005708,ACC_0037053,ATM_005732,76992,73068.17,AVERTED_CASHOUT
CASE_005709,ACC_0008447,ATM_003420,75522,7096.68,CASHOUT
CASE_005714,ACC_0047028,ATM_003274,237805,20273.97,CASHOUT
CASE_005715,ACC_0064154,ATM_003663,203269,13064.74,CASHOUT
CASE_005717,ACC_0072102,ATM_004510,26754,92704.84,CROSS_STATE_CASHOUT
CASE_005718,ACC_0011693,ATM_004063,10204,10261.13,CASHOUT
CASE_005719,ACC_0071901,ATM_005281,195665,71643.77,AVERTED_CASHOUT
CASE_005720,ACC_0097415,ATM_006133,252791,548158.69,AVERTED_CASHOUT
CASE_005724,ACC_0083516,ATM_004379,120756,13055.08,CASHOUT
CASE_005726,ACC_0013942,ATM_002330,37698,7611.03,CASHOUT
CASE_005727,ACC_0002205,ATM_003075,227315,195025.51,CASHOUT
CASE_005728,ACC_0093668,ATM_003943,78386,53619.17,CASHOUT
CASE_005729,ACC_0009091,ATM_004563,197213,14672.23,CROSS_STATE_CASHOUT
CASE_005732,ACC_0031089,ATM_001661,138947,70611.9,CASHOUT
CASE_005733,ACC_0043174,ATM_001220,11338,16502.83,CASHOUT
CASE_005736,ACC_0050004,ATM_005713,163874,121694.8,CASHOUT
CASE_005737,ACC_0018471,ATM_004896,223285,12683.41,AVERTED_CASHOUT
CASE_005738,ACC_0063796,ATM_001551,173913,67167.69,CASHOUT
CASE_005741,ACC_0076516,ATM_000107,242205,25036.51,CASHOUT
CASE_005742,ACC_0093874,ATM_005870,192350,85273.37,CROSS_STATE_CASHOUT
CASE_005743,ACC_0038857,ATM_005156,255413,17160.65,CASHOUT
CASE_005744,ACC_0095492,ATM_003292,185910,13349.9,CROSS_STATE_CASHOUT
CASE_005745,ACC_0008229,ATM_002216,140657,16611.09,AVERTED_CASHOUT
CASE_005746,ACC_0095891,ATM_006629,23781,6406.71,CROSS_STATE_CASHOUT
CASE_005747,ACC_0014596,ATM_006238,177889,86169.02,CASHOUT
CASE_005750,ACC_0041244,ATM_006445,187360,446194.83,AVERTED_CASHOUT
CASE_005751,ACC_0006631,ATM_004062,239555,21044.6,CROSS_STATE_CASHOUT
CASE_005753,ACC_0004652,ATM_005581,165113,18815.3,CASHOUT
CASE_005754,ACC_0083821,ATM_003340,215983,44131.17,CASHOUT
CASE_005755,ACC_0030641,ATM_001882,9772,18973.03,CASHOUT
CASE_005761,ACC_0071509,ATM_002081,200711,57024.2,CROSS_STATE_CASHOUT
CASE_005762,ACC_0015097,ATM_001840,51951,108303.26,CASHOUT
CASE_005763,ACC_0041249,ATM_000102,60478,9730.88,AVERTED_CASHOUT
CASE_005765,ACC_0067182,ATM_004709,108692,80441.48,CASHOUT
CASE_005767,ACC_0056984,ATM_003737,204448,9408.26,CASHOUT
CASE_005768,ACC_0074579,ATM_004195,1726,44310.94,CROSS_STATE_CASHOUT
CASE_005770,ACC_0020962,ATM_000623,34255,4010.42,CASHOUT
CASE_005771,ACC_0096520,ATM_000879,145486,42694.02,CASHOUT
CASE_005774,ACC_0042384,ATM_005426,183867,138144.13,CASHOUT
CASE_005776,ACC_0027135,ATM_005771,4661,15078.76,CROSS_STATE_CASHOUT
CASE_005777,ACC_0072568,ATM_003424,155416,120728.75,CASHOUT
CASE_005781,ACC_0097903,ATM_003759,153594,103641.97,CASHOUT
CASE_005783,ACC_0010046,ATM_001412,162433,40056.46,CROSS_STATE_CASHOUT
CASE_005784,ACC_0028525,ATM_006449,35132,16733.76,CASHOUT
CASE_005785,ACC_0087998,ATM_000603,221190,103987.63,CASHOUT
CASE_005786,ACC_0047967,ATM_005491,221553,378723.17,CASHOUT
CASE_005787,ACC_0063927,ATM_000563,96605,52591.58,CROSS_STATE_CASHOUT
CASE_005791,ACC_0068884,ATM_001416,16289,29509.0,CROSS_STATE_CASHOUT
CASE_005792,ACC_0049841,ATM_002621,55609,23148.08,CASHOUT
CASE_005795,ACC_0031725,ATM_001676,37689,51386.86,CASHOUT
CASE_005797,ACC_0060365,ATM_002779,5145,6378.64,AVERTED_CASHOUT
CASE_005798,ACC_0042412,ATM_000514,68690,11389.13,CROSS_STATE_CASHOUT
CASE_005800,ACC_0066538,ATM_006663,226838,2994.15,CASHOUT
CASE_005801,ACC_0007881,ATM_001803,187347,31436.5,CASHOUT
CASE_005802,ACC_0005815,ATM_000580,168772,11157.24,CASHOUT
CASE_005803,ACC_0075828,ATM_003222,165155,16016.24,CASHOUT
CASE_005806,ACC_0028734,ATM_006730,6826,87457.59,CASHOUT
CASE_005807,ACC_0043812,ATM_002490,84426,3483.82,CASHOUT
CASE_005808,ACC_0019671,ATM_005284,59010,12054.2,CASHOUT
CASE_005811,ACC_0087730,ATM_006914,201580,48075.05,CROSS_STATE_CASHOUT
CASE_005813,ACC_0082889,ATM_002472,140790,34520.45,CASHOUT
CASE_005814,ACC_0034735,ATM_005399,95072,53822.96,CROSS_STATE_CASHOUT
CASE_005815,ACC_0056107,ATM_003805,256183,82954.63,CASHOUT
CASE_005816,ACC_0090795,ATM_002076,137939,86289.57,AVERTED_CASHOUT
CASE_005818,ACC_0065816,ATM_003695,52770,104533.52,CASHOUT
CASE_005819,ACC_0066207,ATM_002318,72960,17631.72,AVERTED_CASHOUT
CASE_005821,ACC_0085554,ATM_006871,133644,72774.74,CROSS_STATE_CASHOUT
CASE_005822,ACC_0085098,ATM_000921,120093,151055.8,CROSS_STATE_CASHOUT
CASE_005825,ACC_0064786,ATM_000918,48999,45722.76,CASHOUT
CASE_005828,ACC_0018453,ATM_001871,242504,36586.24,AVERTED_CASHOUT
CASE_005831,ACC_0049203,ATM_004810,232047,59931.19,CASHOUT
CASE_005832,ACC_0093702,ATM_005424,113446,39000.58,CASHOUT
CASE_005834,ACC_0071512,ATM_001365,138003,30017.72,CROSS_STATE_CASHOUT
CASE_005835,ACC_0051726,ATM_006867,48884,57804.85,CASHOUT
CASE_005837,ACC_0018905,ATM_006092,170381,43700.51,CASHOUT
CASE_005840,ACC_0078760,ATM_006278,248521,2359.56,CASHOUT
CASE_005843,ACC_0095629,ATM_000595,81967,155563.39,CASHOUT
CASE_005844,ACC_0049813,ATM_002247,3687,212220.91,AVERTED_CASHOUT
CASE_005849,ACC_0035242,ATM_003102,25238,20481.1,AVERTED_CASHOUT
CASE_005852,ACC_0010230,ATM_006558,79375,34575.11,CASHOUT
CASE_005853,ACC_0030451,ATM_005257,53139,830331.68,CASHOUT
CASE_005855,ACC_0076891,ATM_002587,200866,51552.19,CASHOUT
CASE_005856,ACC_0037379,ATM_004290,100937,13062.63,CASHOUT
CASE_005860,ACC_0096958,ATM_000264,211664,152369.07,CASHOUT
CASE_005862,ACC_0070336,ATM_002177,31123,3272.65,AVERTED_CASHOUT
CASE_005865,ACC_0007213,ATM_001105,92806,18576.44,CASHOUT
CASE_005866,ACC_0075134,ATM_002262,9337,440744.81,CROSS_STATE_CASHOUT
CASE_005868,ACC_0042473,ATM_006451,82611,387121.25,CASHOUT
CASE_005870,ACC_0090648,ATM_001202,157688,22477.1,CROSS_STATE_CASHOUT
CASE_005872,ACC_0063986,ATM_004084,236708,20984.38,CASHOUT
CASE_005873,ACC_0003005,ATM_003294,79438,249875.16,CROSS_STATE_CASHOUT
CASE_005874,ACC_0044269,ATM_005249,49723,26041.61,CASHOUT
CASE_005875,ACC_0013406,ATM_000602,220857,267097.84,CROSS_STATE_CASHOUT
CASE_005877,ACC_0042412,ATM_003573,139553,14204.45,CASHOUT
CASE_005880,ACC_0002418,ATM_000985,175219,19249.12,AVERTED_CASHOUT
CASE_005882,ACC_0081521,ATM_003145,249340,172517.93,CASHOUT
CASE_005885,ACC_0042473,ATM_006830,75703,81385.12,CASHOUT
CASE_005886,ACC_0035217,ATM_003957,194569,22728.19,CASHOUT
CASE_005888,ACC_0084786,ATM_003199,238012,23415.43,CROSS_STATE_CASHOUT
CASE_005890,ACC_0055036,ATM_002612,172955,24624.08,AVERTED_CASHOUT
CASE_005892,ACC_0086522,ATM_006356,27029,11286.87,CASHOUT
CASE_005893,ACC_0097273,ATM_000946,104459,69413.98,CASHOUT
CASE_005894,ACC_0069881,ATM_005743,14847,18154.65,AVERTED_CASHOUT
CASE_005895,ACC_0044313,ATM_003810,3922,101522.73,AVERTED_CASHOUT
CASE_005896,ACC_0097378,ATM_000421,240049,20403.06,CASHOUT
CASE_005897,ACC_0001140,ATM_000603,102374,5638.05,CASHOUT
CASE_005899,ACC_0004652,ATM_001064,141875,57673.98,CROSS_STATE_CASHOUT
CASE_005901,ACC_0042384,ATM_000753,8965,13540.84,CASHOUT
CASE_005903,ACC_0009835,ATM_001836,169403,42105.09,CASHOUT
CASE_005904,ACC_0015400,ATM_004644,217208,2813.96,CASHOUT
CASE_005906,ACC_0038270,ATM_003164,196357,3494.8,CASHOUT
CASE_005907,ACC_0042953,ATM_002235,163134,55589.24,CASHOUT
CASE_005908,ACC_0039561,ATM_004162,98291,35870.23,CASHOUT
CASE_005910,ACC_0055426,ATM_000244,141973,148448.29,CASHOUT
CASE_005912,ACC_0073593,ATM_006920,217683,51308.29,CASHOUT
CASE_005915,ACC_0067500,ATM_001865,44066,68834.58,CROSS_STATE_CASHOUT
CASE_005916,ACC_0068952,ATM_006757,171687,57218.75,AVERTED_CASHOUT
CASE_005917,ACC_0061099,ATM_006469,10941,36336.29,CASHOUT
CASE_005918,ACC_0005530,ATM_001541,73273,8977.39,AVERTED_CASHOUT
CASE_005919,ACC_0062911,ATM_002495,169348,18565.51,CROSS_STATE_CASHOUT
CASE_005920,ACC_0070820,ATM_001107,50202,196362.21,CASHOUT
CASE_005923,ACC_0062207,ATM_004153,43395,23944.3,CASHOUT
CASE_005925,ACC_0002424,ATM_000609,221510,45619.18,AVERTED_CASHOUT
CASE_005930,ACC_0062326,ATM_004200,165862,20632.15,CASHOUT
CASE_005933,ACC_0054219,ATM_002111,230124,31163.04,CROSS_STATE_CASHOUT
CASE_005936,ACC_0023888,ATM_003284,49236,102967.99,CASHOUT
CASE_005939,ACC_0002366,ATM_003126,119441,43090.18,AVERTED_CASHOUT
CASE_005940,ACC_0038101,ATM_003841,197273,88004.1,AVERTED_CASHOUT
CASE_005941,ACC_0035528,ATM_002799,153382,66790.92,CASHOUT
CASE_005942,ACC_0060661,ATM_003244,78954,19220.1,AVERTED_CASHOUT
CASE_005944,ACC_0020932,ATM_004650,253973,40666.18,CASHOUT
CASE_005945,ACC_0084187,ATM_000125,143953,28211.29,CASHOUT
CASE_005946,ACC_0039354,ATM_005587,143474,14351.81,CROSS_STATE_CASHOUT
CASE_005947,ACC_0003999,ATM_002570,250412,18346.2,CASHOUT
CASE_005950,ACC_0039507,ATM_002041,57827,18624.17,AVERTED_CASHOUT
CASE_005951,ACC_0097630,ATM_004466,77186,59991.52,CASHOUT
CASE_005952,ACC_0005018,ATM_004259,139135,197836.08,CASHOUT
CASE_005953,ACC_0066612,ATM_005222,78818,114290.75,CASHOUT
CASE_005956,ACC_0083296,ATM_006944,85031,7600.42,AVERTED_CASHOUT
CASE_005957,ACC_0075749,ATM_001457,235761,70575.33,CASHOUT
CASE_005961,ACC_0021846,ATM_004921,171217,9228.3,CROSS_STATE_CASHOUT
CASE_005962,ACC_0098043,ATM_003763,109514,126099.65,CROSS_STATE_CASHOUT
CASE_005965,ACC_0000203,ATM_002855,64174,405895.98,CROSS_STATE_CASHOUT
CASE_005968,ACC_0042373,ATM_000820,137678,35082.51,CASHOUT
CASE_005970,ACC_0060032,ATM_004830,2658,22713.49,CROSS_STATE_CASHOUT
CASE_005971,ACC_0041112,ATM_000153,213304,69264.83,CASHOUT
CASE_005972,ACC_0008447,ATM_004362,250476,113233.39,CASHOUT
CASE_005975,ACC_0058142,ATM_002894,245566,2771.97,AVERTED_CASHOUT
CASE_005977,ACC_0072733,ATM_005932,238051,17155.4,CASHOUT
CASE_005984,ACC_0098948,ATM_002317,158928,2100.0,AVERTED_CASHOUT
CASE_005985,ACC_0075328,ATM_000866,181178,76673.75,AVERTED_CASHOUT
CASE_005987,ACC_0040351,ATM_001716,104432,61225.17,CASHOUT
CASE_005988,ACC_0017329,ATM_001245,36489,62321.6,CASHOUT
CASE_005991,ACC_0040050,ATM_005382,148070,21695.01,CROSS_STATE_CASHOUT
CASE_005992,ACC_0008119,ATM_003234,149935,17429.33,AVERTED_CASHOUT
CASE_005995,ACC_0043841,ATM_006706,251928,6429.23,CASHOUT
CASE_005996,ACC_0042564,ATM_005712,139277,94816.24,CASHOUT
CASE_005997,ACC_0008880,ATM_004145,64771,8195.35,CASHOUT
CASE_005998,ACC_0066946,ATM_005362,160886,128271.0,CASHOUT
CASE_005999,ACC_0060683,ATM_002966,60713,17143.91,CASHOUT
CASE_006002,ACC_0068262,ATM_005824,258399,27483.23,CASHOUT
CASE_006006,ACC_0018160,ATM_004687,242333,9647.06,CROSS_STATE_CASHOUT
CASE_006007,ACC_0016057,ATM_000488,209553,286204.13,CROSS_STATE_CASHOUT
CASE_006013,ACC_0044795,ATM_006609,52462,91637.86,AVERTED_CASHOUT
CASE_006015,ACC_0085848,ATM_000237,35933,286073.79,CASHOUT
CASE_006017,ACC_0021339,ATM_004374,248784,9206.06,CROSS_STATE_CASHOUT
CASE_006018,ACC_0030274,ATM_004679,222348,75183.21,CASHOUT
CASE_006020,ACC_0038857,ATM_002560,25850,21793.42,AVERTED_CASHOUT
CASE_006023,ACC_0095232,ATM_002344,104248,6428.91,AVERTED_CASHOUT
CASE_006025,ACC_0057732,ATM_004707,248049,6172.09,CASHOUT
CASE_006027,ACC_0072398,ATM_006217,259320,73490.21,CROSS_STATE_CASHOUT
CASE_006028,ACC_0004779,ATM_002662,221572,61418.53,CASHOUT
CASE_006030,ACC_0079352,ATM_003632,3625,4170.87,CASHOUT
CASE_006031,ACC_0065967,ATM_003173,158891,28540.61,AVERTED_CASHOUT
CASE_006032,ACC_0041698,ATM_002995,22028,4882.63,AVERTED_CASHOUT
CASE_006034,ACC_0023686,ATM_002787,173360,95102.82,CASHOUT
CASE_006037,ACC_0058599,ATM_003780,67488,36768.76,CASHOUT
CASE_006039,ACC_0000777,ATM_006973,229063,253111.79,CASHOUT
CASE_006045,ACC_0050572,ATM_004101,68966,8793.91,AVERTED_CASHOUT
CASE_006047,ACC_0018193,ATM_005494,107718,5985.85,CROSS_STATE_CASHOUT
CASE_006048,ACC_0090808,ATM_005568,132005,76500.53,CASHOUT
CASE_006049,ACC_0068604,ATM_005200,8127,127993.46,AVERTED_CASHOUT
CASE_006052,ACC_0092760,ATM_004994,55515,587602.87,CASHOUT
CASE_006054,ACC_0079615,ATM_003962,245253,8137.05,CASHOUT
CASE_006055,ACC_0025531,ATM_003338,47292,3171.1,CROSS_STATE_CASHOUT
CASE_006057,ACC_0099617,ATM_000705,28008,12276.27,CASHOUT
CASE_006059,ACC_0097468,ATM_005700,74074,6644.8,CASHOUT
CASE_006064,ACC_0063263,ATM_002984,250043,4293.5,AVERTED_CASHOUT
CASE_006065,ACC_0051234,ATM_003277,207316,7646.14,CASHOUT
CASE_006067,ACC_0090370,ATM_006055,88178,15599.7,CASHOUT
CASE_006069,ACC_0071854,ATM_000728,39003,136147.21,CASHOUT
CASE_006072,ACC_0020844,ATM_003055,48047,153669.01,CASHOUT
CASE_006073,ACC_0033624,ATM_006793,218369,17282.58,CROSS_STATE_CASHOUT
CASE_006076,ACC_0035309,ATM_006963,1733,71253.36,CASHOUT
CASE_006079,ACC_0066614,ATM_002718,82274,332822.69,CROSS_STATE_CASHOUT
CASE_006082,ACC_0092798,ATM_002259,31269,27963.54,CASHOUT
CASE_006085,ACC_0077114,ATM_006742,82719,100831.58,CASHOUT
CASE_006086,ACC_0083702,ATM_003388,152017,130034.25,CASHOUT
CASE_006088,ACC_0028525,ATM_000803,50830,44550.28,CASHOUT
CASE_006089,ACC_0080392,ATM_000531,190883,2100.0,CROSS_STATE_CASHOUT
CASE_006090,ACC_0091836,ATM_001500,118282,13830.15,CASHOUT
CASE_006091,ACC_0074579,ATM_000364,183550,37636.42,CASHOUT
CASE_006095,ACC_0041526,ATM_006803,41740,28643.93,AVERTED_CASHOUT
CASE_006097,ACC_0024281,ATM_004593,159667,22580.45,AVERTED_CASHOUT
CASE_006100,ACC_0003862,ATM_004481,198020,7440.4,CROSS_STATE_CASHOUT
CASE_006101,ACC_0015173,ATM_005520,186247,41472.19,CASHOUT
CASE_006102,ACC_0092054,ATM_005939,235146,5304.1,CASHOUT
CASE_006103,ACC_0081355,ATM_000018,85054,89491.67,CASHOUT
CASE_006104,ACC_0074105,ATM_005459,183724,2158.61,CASHOUT
CASE_006105,ACC_0095156,ATM_001535,143742,93759.02,AVERTED_CASHOUT
CASE_006107,ACC_0097392,ATM_002645,241847,62569.43,CROSS_STATE_CASHOUT
CASE_006109,ACC_0014073,ATM_003833,252539,10260.96,CASHOUT
CASE_006111,ACC_0075990,ATM_001506,223437,117304.94,CROSS_STATE_CASHOUT
CASE_006112,ACC_0037836,ATM_004199,183588,16125.6,CASHOUT
CASE_006115,ACC_0005347,ATM_006386,157943,160422.0,CASHOUT
CASE_006117,ACC_0062244,ATM_000299,95014,94698.9,CASHOUT
CASE_006119,ACC_0010803,ATM_002129,79538,220256.2,CASHOUT
CASE_006120,ACC_0002273,ATM_003292,213859,11588.62,CASHOUT
CASE_006121,ACC_0078920,ATM_003651,232745,51962.99,CASHOUT
CASE_006122,ACC_0081757,ATM_004592,212377,221685.14,CASHOUT
CASE_006123,ACC_0031285,ATM_003272,52704,4598.78,CASHOUT
CASE_006125,ACC_0021589,ATM_002425,150020,6431.89,CROSS_STATE_CASHOUT
CASE_006127,ACC_0014841,ATM_003475,194536,5917.36,CASHOUT
CASE_006128,ACC_0036145,ATM_002594,79060,142049.66,CASHOUT
CASE_006130,ACC_0033741,ATM_004630,94746,15249.73,CASHOUT
CASE_006131,ACC_0069023,ATM_006678,91852,18376.11,CROSS_STATE_CASHOUT
CASE_006132,ACC_0058561,ATM_000714,247733,2100.0,CROSS_STATE_CASHOUT
CASE_006134,ACC_0004132,ATM_002371,38056,8512.14,CASHOUT
CASE_006135,ACC_0072065,ATM_004623,22502,166440.43,AVERTED_CASHOUT
CASE_006138,ACC_0015272,ATM_000947,222341,31000.5,CASHOUT
CASE_006144,ACC_0046599,ATM_004743,68329,50189.26,CROSS_STATE_CASHOUT
CASE_006146,ACC_0009166,ATM_006171,216060,47068.8,CASHOUT
CASE_006148,ACC_0009521,ATM_004454,1075,42242.68,CASHOUT
CASE_006150,ACC_0007933,ATM_000760,200398,23752.63,AVERTED_CASHOUT
CASE_006151,ACC_0056508,ATM_004952,44856,18483.09,CROSS_STATE_CASHOUT
CASE_006152,ACC_0048175,ATM_005085,258420,69740.15,CROSS_STATE_CASHOUT
CASE_006154,ACC_0051134,ATM_002529,1140,4925.11,CASHOUT
CASE_006155,ACC_0086196,ATM_004991,221876,22105.37,CASHOUT
CASE_006160,ACC_0029536,ATM_004493,41279,334416.31,AVERTED_CASHOUT
CASE_006162,ACC_0057573,ATM_006788,56833,63384.14,CASHOUT
CASE_006163,ACC_0068904,ATM_003057,135745,56743.44,CASHOUT
CASE_006164,ACC_0070439,ATM_006028,105121,43694.5,CROSS_STATE_CASHOUT
CASE_006166,ACC_0039516,ATM_001062,111992,20722.5,CASHOUT
CASE_006169,ACC_0070890,ATM_003897,106647,23244.39,CASHOUT
CASE_006170,ACC_0045632,ATM_000726,37272,9553.84,CROSS_STATE_CASHOUT
CASE_006173,ACC_0065898,ATM_006876,122904,21049.41,CASHOUT
CASE_006174,ACC_0011825,ATM_001828,205069,78617.16,CROSS_STATE_CASHOUT
CASE_006175,ACC_0079615,ATM_004127,158290,70805.1,AVERTED_CASHOUT
CASE_006177,ACC_0070107,ATM_006046,119864,24843.11,CASHOUT
CASE_006179,ACC_0099410,ATM_002746,146207,43442.07,CASHOUT
CASE_006184,ACC_0014319,ATM_004678,141106,461056.99,CROSS_STATE_CASHOUT
CASE_006186,ACC_0024898,ATM_001738,227571,23067.64,AVERTED_CASHOUT
CASE_006187,ACC_0097482,ATM_002501,116345,83002.13,CASHOUT
CASE_006188,ACC_0067517,ATM_004676,107867,82290.33,CASHOUT
CASE_006189,ACC_0098043,ATM_004469,150839,59286.94,AVERTED_CASHOUT
CASE_006193,ACC_0033814,ATM_004230,167562,92916.64,AVERTED_CASHOUT
CASE_006197,ACC_0055587,ATM_002042,236768,41549.66,CASHOUT
CASE_006198,ACC_0014073,ATM_005244,105775,38459.28,CASHOUT
CASE_006199,ACC_0018804,ATM_002803,45663,133038.1,CASHOUT
CASE_006201,ACC_0033939,ATM_004653,45151,38364.78,CROSS_STATE_CASHOUT
CASE_006202,ACC_0094351,ATM_002357,153221,45880.71,CASHOUT
CASE_006203,ACC_0087223,ATM_004496,209422,1597.93,CASHOUT
CASE_006206,ACC_0001476,ATM_002946,246044,13995.3,CROSS_STATE_CASHOUT
CASE_006208,ACC_0075258,ATM_006341,231452,1372.44,CASHOUT
CASE_006209,ACC_0069383,ATM_006623,7581,2100.0,CROSS_STATE_CASHOUT
CASE_006211,ACC_0058224,ATM_006185,43288,182499.62,AVERTED_CASHOUT
CASE_006212,ACC_0050047,ATM_006383,155578,107866.67,CASHOUT
CASE_006213,ACC_0031336,ATM_002585,81342,25881.01,CASHOUT
CASE_006215,ACC_0063541,ATM_001448,54043,2100.0,CROSS_STATE_CASHOUT
CASE_006218,ACC_0064443,ATM_006287,167237,60957.56,AVERTED_CASHOUT
CASE_006219,ACC_0057205,ATM_002839,200568,23837.32,CROSS_STATE_CASHOUT
CASE_006220,ACC_0055928,ATM_002490,192791,25570.04,CASHOUT
CASE_006226,ACC_0056626,ATM_003643,67093,28567.11,CROSS_STATE_CASHOUT
CASE_006227,ACC_0056333,ATM_000250,51895,27502.82,CASHOUT
CASE_006228,ACC_0080539,ATM_006756,22977,87157.0,CASHOUT
CASE_006229,ACC_0004252,ATM_003175,96120,51827.71,CROSS_STATE_CASHOUT
CASE_006230,ACC_0033914,ATM_005681,209272,11779.68,CASHOUT
CASE_006231,ACC_0092648,ATM_005815,183473,15186.35,AVERTED_CASHOUT
CASE_006232,ACC_0072985,ATM_005195,107799,137887.94,CASHOUT
CASE_006236,ACC_0037161,ATM_000708,209878,9440.87,CASHOUT
CASE_006237,ACC_0000906,ATM_001480,131923,5131.35,CASHOUT
CASE_006238,ACC_0058823,ATM_004401,18761,23922.02,AVERTED_CASHOUT
CASE_006239,ACC_0036128,ATM_001088,83585,10296.51,AVERTED_CASHOUT
CASE_006240,ACC_0058759,ATM_000036,221332,3430.95,CROSS_STATE_CASHOUT
CASE_006242,ACC_0040926,ATM_006180,230462,29020.15,CROSS_STATE_CASHOUT
CASE_006243,ACC_0011457,ATM_000568,124141,26769.98,CROSS_STATE_CASHOUT
CASE_006248,ACC_0052187,ATM_003170,158526,15577.34,CASHOUT
CASE_006250,ACC_0012547,ATM_006467,167840,45261.29,CASHOUT
CASE_006251,ACC_0004130,ATM_002404,121017,68584.97,CASHOUT
CASE_006252,ACC_0039423,ATM_003470,76042,47003.33,CROSS_STATE_CASHOUT
CASE_006254,ACC_0027208,ATM_000949,187792,314677.17,CROSS_STATE_CASHOUT
CASE_006255,ACC_0052992,ATM_001025,155732,13309.73,CASHOUT
CASE_006256,ACC_0034735,ATM_000986,178872,4263.18,AVERTED_CASHOUT
CASE_006257,ACC_0027004,ATM_003003,19542,9744.98,CASHOUT
CASE_006259,ACC_0082420,ATM_000367,220271,14230.93,CROSS_STATE_CASHOUT
CASE_006260,ACC_0097273,ATM_000748,246948,9523.35,CROSS_STATE_CASHOUT
CASE_006261,ACC_0047404,ATM_003945,88284,19704.63,CASHOUT
CASE_006262,ACC_0079687,ATM_002926,33440,61451.88,CASHOUT
CASE_006263,ACC_0099449,ATM_000958,16678,101889.41,CASHOUT
CASE_006266,ACC_0033402,ATM_004364,116839,128508.08,CASHOUT
CASE_006269,ACC_0093278,ATM_003127,109992,81914.98,CASHOUT
CASE_006270,ACC_0006692,ATM_006957,97435,19570.33,AVERTED_CASHOUT
CASE_006271,ACC_0029303,ATM_005078,128426,8617.83,CASHOUT
CASE_006272,ACC_0043267,ATM_002792,204815,111236.39,CASHOUT
CASE_006273,ACC_0064104,ATM_005232,103981,13047.39,CASHOUT
CASE_006275,ACC_0055976,ATM_006639,112220,26003.25,CASHOUT
CASE_006276,ACC_0071461,ATM_003028,118814,66319.48,CROSS_STATE_CASHOUT
CASE_006277,ACC_0001140,ATM_002086,236794,5152.66,CROSS_STATE_CASHOUT
CASE_006278,ACC_0028967,ATM_006029,161904,47052.8,CASHOUT
CASE_006282,ACC_0055826,ATM_005584,187409,11796.95,CROSS_STATE_CASHOUT
CASE_006283,ACC_0011747,ATM_002467,77703,275599.05,AVERTED_CASHOUT
CASE_006284,ACC_0003619,ATM_004569,161658,27041.55,CASHOUT
CASE_006287,ACC_0077731,ATM_005404,174350,43972.75,CASHOUT
CASE_006291,ACC_0055381,ATM_000834,164587,15780.05,CROSS_STATE_CASHOUT
CASE_006292,ACC_0021765,ATM_001226,55307,48428.43,CASHOUT
CASE_006293,ACC_0058360,ATM_005007,138886,24375.85,AVERTED_CASHOUT
CASE_006294,ACC_0096565,ATM_004733,61248,3166.0,CASHOUT
CASE_006296,ACC_0074210,ATM_004575,226397,13899.12,CASHOUT
CASE_006297,ACC_0036090,ATM_003412,80587,60191.1,CASHOUT
CASE_006298,ACC_0067242,ATM_002426,81760,4210.14,CASHOUT
CASE_006299,ACC_0021920,ATM_006423,150469,3375.41,CROSS_STATE_CASHOUT
CASE_006300,ACC_0099314,ATM_005905,167006,28219.48,CASHOUT
CASE_006301,ACC_0051953,ATM_003177,185424,8429.28,CASHOUT
CASE_006303,ACC_0078032,ATM_005787,97008,29528.76,CASHOUT
CASE_006304,ACC_0043644,ATM_001873,187713,8848.86,CASHOUT
CASE_006306,ACC_0040168,ATM_000467,65080,23824.3,CASHOUT
CASE_006308,ACC_0006471,ATM_005305,12443,79965.21,CASHOUT
CASE_006309,ACC_0073260,ATM_006285,22694,53139.53,CASHOUT
CASE_006312,ACC_0046989,ATM_005838,25006,88270.76,CASHOUT
CASE_006314,ACC_0068978,ATM_003408,109415,6590.6,CASHOUT
CASE_006316,ACC_0058481,ATM_003398,49672,42317.72,CASHOUT
CASE_006317,ACC_0075001,ATM_001955,176156,23784.91,CROSS_STATE_CASHOUT
CASE_006318,ACC_0025693,ATM_000138,134910,29368.36,AVERTED_CASHOUT
CASE_006321,ACC_0063082,ATM_001857,131412,8132.35,AVERTED_CASHOUT
CASE_006323,ACC_0033814,ATM_003102,27756,13792.62,CROSS_STATE_CASHOUT
CASE_006324,ACC_0036672,ATM_005968,72068,38657.81,AVERTED_CASHOUT
CASE_006327,ACC_0058270,ATM_002218,36513,21363.83,CASHOUT
CASE_006329,ACC_0089673,ATM_000826,21280,10069.12,CASHOUT
CASE_006330,ACC_0002418,ATM_003203,197363,322461.57,CASHOUT
