case_id,strategy,crime_type,origin_city,origin_state,reported_amount_inr,start_timestamp_min,adaptive_event
CASE_005214,DIRECT_CASHOUT,PHISHING,Bengaluru,Karnataka,5561.65,19649,0
CASE_005215,DIGITAL_ASSET,ROMANCE_FRAUD,Hyderabad,Telangana,641926.45,98881,0
CASE_005216,ADAPTIVE,PHISHING,Bengaluru,Karnataka,22108.24,179328,1
CASE_005217,DIRECT_CASHOUT,UPI_FRAUD,Ahmedabad,Gujarat,39126.99,75707,0
CASE_005218,MULTI_HOP,INVESTMENT_FRAUD,Nagpur,Maharashtra,69520.59,220340,0
CASE_005219,CROSS_STATE,PHISHING,Pune,Maharashtra,258904.42,178675,0
CASE_005220,DIGITAL_ASSET,ROMANCE_FRAUD,Pune,Maharashtra,7652.88,25841,0
CASE_005221,FAN_OUT,JOB_FRAUD,Hyderabad,Telangana,32040.45,206954,0
CASE_005222,FAN_IN,INVESTMENT_FRAUD,Delhi,Delhi,41435.04,75711,0
CASE_005223,CROSS_BORDER,REMOTE_ACCESS,Kolkata,West Bengal,19029.76,131250,0
CASE_005224,DIRECT_CASHOUT,UPI_FRAUD,Nashik,Maharashtra,252764.75,84247,0
CASE_005225,MULTI_HOP,JOB_FRAUD,Nashik,Maharashtra,66205.74,206699,0
CASE_005226,DIRECT_CASHOUT,JOB_FRAUD,Ahmedabad,Gujarat,645618.68,92354,0
CASE_005227,DIRECT_CASHOUT,PHISHING,Pune,Maharashtra,100051.7,241103,0
CASE_005228,DIGITAL_ASSET,ROMANCE_FRAUD,Nashik,Maharashtra,18217.44,170680,0
CASE_005229,DIGITAL_ASSET,JOB_FRAUD,Nagpur,Maharashtra,20119.43,135892,0
CASE_005230,FAN_OUT,UPI_FRAUD,Nagpur,Maharashtra,42088.84,91807,0
CASE_005231,FAN_OUT,INVESTMENT_FRAUD,Bengaluru,Karnataka,32903.16,173058,0
CASE_005232,FAN_OUT,REMOTE_ACCESS,Nashik,Maharashtra,40714.95,89956,0
CASE_005233,DIGITAL_ASSET,REMOTE_ACCESS,Nashik,Maharashtra,477294.72,256975,0
CASE_005234,DIRECT_CASHOUT,DIGITAL_ARREST,Ahmedabad,Gujarat,22157.57,182333,0
CASE_005235,MULTI_HOP,INVESTMENT_FRAUD,Mumbai,Maharashtra,28126.89,41185,0
CASE_005236,MULTI_HOP,ROMANCE_FRAUD,Pune,Maharashtra,43957.78,182633,0
CASE_005237,DIRECT_CASHOUT,UPI_FRAUD,Hyderabad,Telangana,19342.63,212484,0
CASE_005238,DIRECT_CASHOUT,INVESTMENT_FRAUD,Hyderabad,Telangana,72999.36,71448,0
CASE_005239,MULTI_HOP,INVESTMENT_FRAUD,Bengaluru,Karnataka,44836.58,215913,0
CASE_005240,DIRECT_CASHOUT,JOB_FRAUD,Hyderabad,Telangana,442406.45,221699,0
CASE_005241,FAN_IN,PHISHING,Mumbai,Maharashtra,11337.34,79639,0
CASE_005242,MULTI_HOP,PHISHING,Mumbai,Maharashtra,5567.86,34546,0
CASE_005243,FAN_OUT,INVESTMENT_FRAUD,Chennai,Tamil Nadu,31343.57,202666,0
CASE_005244,DIRECT_CASHOUT,JOB_FRAUD,Bengaluru,Karnataka,3661.95,111367,0
CASE_005245,DIGITAL_ASSET,PHISHING,Delhi,Delhi,28647.77,257678,0
CASE_005246,DIRECT_CASHOUT,UPI_FRAUD,Nagpur,Maharashtra,14429.46,67715,0
CASE_005247,FAN_OUT,INVESTMENT_FRAUD,Nagpur,Maharashtra,8719.91,75314,0
CASE_005248,CROSS_STATE,REMOTE_ACCESS,Hyderabad,Telangana,10113.71,112391,0
CASE_005249,CROSS_STATE,INVESTMENT_FRAUD,Bengaluru,Karnataka,13945.81,145011,0
CASE_005250,ADAPTIVE,REMOTE_ACCESS,Kolkata,West Bengal,115598.07,208643,1
CASE_005251,CROSS_BORDER,ROMANCE_FRAUD,Nashik,Maharashtra,53029.37,138280,0
CASE_005252,CROSS_BORDER,REMOTE_ACCESS,Mumbai,Maharashtra,132688.66,198355,0
CASE_005253,ADAPTIVE,INVESTMENT_FRAUD,Delhi,Delhi,55302.38,155387,1
CASE_005254,CROSS_STATE,PHISHING,Kolkata,West Bengal,27004.06,31074,0
CASE_005255,FAN_OUT,DIGITAL_ARREST,Ahmedabad,Gujarat,61767.73,256485,0
CASE_005256,MULTI_HOP,ROMANCE_FRAUD,Pune,Maharashtra,76122.94,238914,0
CASE_005257,DIGITAL_ASSET,REMOTE_ACCESS,Ahmedabad,Gujarat,65429.96,125679,0
CASE_005258,MULTI_HOP,INVESTMENT_FRAUD,Bengaluru,Karnataka,19391.16,121047,0
CASE_005259,ADAPTIVE,REMOTE_ACCESS,Delhi,Delhi,97987.91,2051,1
CASE_005260,ADAPTIVE,JOB_FRAUD,Ahmedabad,Gujarat,151161.28,110556,1
CASE_005261,DIGITAL_ASSET,PHISHING,Chennai,Tamil Nadu,312501.38,240458,0
CASE_005262,FAN_OUT,UPI_FRAUD,Nagpur,Maharashtra,23236.87,88103,0
CASE_005263,MULTI_HOP,INVESTMENT_FRAUD,Nagpur,Maharashtra,8534.72,184157,0
CASE_005264,CROSS_BORDER,ROMANCE_FRAUD,Chennai,Tamil Nadu,192466.0,75061,0
CASE_005265,DIRECT_CASHOUT,INVESTMENT_FRAUD,Chennai,Tamil Nadu,36867.2,78118,0
CASE_005266,DIRECT_CASHOUT,PHISHING,Delhi,Delhi,26149.09,89801,0
CASE_005267,DIRECT_CASHOUT,DIGITAL_ARREST,Nagpur,Maharashtra,7624.69,249298,0
CASE_005268,MULTI_HOP,JOB_FRAUD,Kolkata,West Bengal,9856.86,149206,0
CASE_005269,MULTI_HOP,REMOTE_ACCESS,Mumbai,Maharashtra,34040.1,46876,0
CASE_005270,DIGITAL_ASSET,ROMANCE_FRAUD,Nagpur,Maharashtra,110452.44,140678,0
CASE_005271,CROSS_STATE,ROMANCE_FRAUD,Nagpur,Maharashtra,62112.68,192031,0
CASE_005272,MULTI_HOP,ROMANCE_FRAUD,Pune,Maharashtra,218154.14,168290,0
CASE_005273,MULTI_HOP,JOB_FRAUD,Nagpur,Maharashtra,21230.62,119707,0
CASE_005274,CROSS_BORDER,JOB_FRAUD,Bengaluru,Karnataka,30825.82,254863,0
CASE_005275,MULTI_HOP,DIGITAL_ARREST,Hyderabad,Telangana,80602.75,143132,0
CASE_005276,ADAPTIVE,INVESTMENT_FRAUD,Delhi,Delhi,77878.53,247506,1
CASE_005277,FAN_OUT,DIGITAL_ARREST,Bengaluru,Karnataka,326125.29,89328,0
CASE_005278,MULTI_HOP,INVESTMENT_FRAUD,Ahmedabad,Gujarat,26161.48,43767,0
CASE_005279,CROSS_BORDER,REMOTE_ACCESS,Ahmedabad,Gujarat,13210.62,188375,0
CASE_005280,MULTI_HOP,INVESTMENT_FRAUD,Hyderabad,Telangana,36008.6,81461,0
CASE_005281,FAN_OUT,REMOTE_ACCESS,Hyderabad,Telangana,16625.89,221912,0
CASE_005282,MULTI_HOP,ROMANCE_FRAUD,Nagpur,Maharashtra,116835.94,206649,0
CASE_005283,ADAPTIVE,INVESTMENT_FRAUD,Ahmedabad,Gujarat,58516.01,30539,1
CASE_005284,FAN_IN,REMOTE_ACCESS,Chennai,Tamil Nadu,31933.49,191337,0
CASE_005285,DIRECT_CASHOUT,ROMANCE_FRAUD,Nashik,Maharashtra,757327.14,100100,0
CASE_005286,FAN_IN,DIGITAL_ARREST,Hyderabad,Telangana,102071.3,175845,0
CASE_005287,MULTI_HOP,ROMANCE_FRAUD,Ahmedabad,Gujarat,24139.96,244578,0
CASE_005288,DIGITAL_ASSET,UPI_FRAUD,Chennai,Tamil Nadu,22030.87,164930,0
CASE_005289,CROSS_BORDER,DIGITAL_ARREST,Hyderabad,Telangana,9276.34,50321,0
CASE_005290,DIRECT_CASHOUT,ROMANCE_FRAUD,Mumbai,Maharashtra,18957.8,2285,0
CASE_005291,MULTI_HOP,JOB_FRAUD,Delhi,Delhi,11084.76,97399,0
CASE_005292,FAN_OUT,REMOTE_ACCESS,Hyderabad,Telangana,79598.08,88120,0
CASE_005293,MULTI_HOP,UPI_FRAUD,Kolkata,West Bengal,3786.22,14510,0
CASE_005294,ADAPTIVE,JOB_FRAUD,Mumbai,Maharashtra,45471.21,56170,1
CASE_005295,DIRECT_CASHOUT,INVESTMENT_FRAUD,Bengaluru,Karnataka,11087.9,92456,0
CASE_005296,FAN_IN,UPI_FRAUD,Chennai,Tamil Nadu,95686.33,195020,0
CASE_005297,MULTI_HOP,DIGITAL_ARREST,Nagpur,Maharashtra,131091.41,181066,0
CASE_005298,FAN_OUT,JOB_FRAUD,Delhi,Delhi,780618.8,250254,0
CASE_005299,FAN_IN,ROMANCE_FRAUD,Hyderabad,Telangana,41219.58,88017,0
CASE_005300,ADAPTIVE,DIGITAL_ARREST,Nagpur,Maharashtra,61058.29,209792,1
CASE_005301,FAN_IN,PHISHING,Delhi,Delhi,61914.31,246292,0
CASE_005302,FAN_IN,PHISHING,Nashik,Maharashtra,116408.48,242441,0
CASE_005303,FAN_OUT,ROMANCE_FRAUD,Hyderabad,Telangana,128911.24,92760,0
CASE_005304,FAN_OUT,UPI_FRAUD,Chennai,Tamil Nadu,66928.35,234710,0
CASE_005305,DIRECT_CASHOUT,REMOTE_ACCESS,Hyderabad,Telangana,8518.11,21068,0
CASE_005306,MULTI_HOP,UPI_FRAUD,Ahmedabad,Gujarat,45360.07,53617,0
CASE_005307,MULTI_HOP,PHISHING,Nashik,Maharashtra,45784.23,166620,0
CASE_005308,DIRECT_CASHOUT,DIGITAL_ARREST,Pune,Maharashtra,285593.54,73525,0
CASE_005309,DIGITAL_ASSET,ROMANCE_FRAUD,Bengaluru,Karnataka,44822.95,212569,0
CASE_005310,MULTI_HOP,DIGITAL_ARREST,Hyderabad,Telangana,6840.0,244449,0
CASE_005311,DIGITAL_ASSET,UPI_FRAUD,Bengaluru,Karnataka,74431.06,45645,0
CASE_005312,FAN_OUT,ROMANCE_FRAUD,Kolkata,West Bengal,19324.29,101551,0
CASE_005313,DIGITAL_ASSET,DIGITAL_ARREST,Bengaluru,Karnataka,145680.27,248401,0
CASE_005314,CROSS_STATE,DIGITAL_ARREST,Hyderabad,Telangana,136506.6,162409,0
CASE_005315,CROSS_BORDER,JOB_FRAUD,Kolkata,West Bengal,3000.0,124312,0
CASE_005316,CROSS_STATE,INVESTMENT_FRAUD,Bengaluru,Karnataka,108131.64,208150,0
CASE_005317,DIRECT_CASHOUT,DIGITAL_ARREST,Pune,Maharashtra,20601.88,79490,0
CASE_005318,MULTI_HOP,DIGITAL_ARREST,Nagpur,Maharashtra,82002.44,89224,0
CASE_005319,FAN_IN,JOB_FRAUD,Nashik,Maharashtra,8205.45,45443,0
CASE_005320,CROSS_BORDER,PHISHING,Kolkata,West Bengal,121049.78,184886,0
CASE_005321,CROSS_BORDER,PHISHING,Pune,Maharashtra,48388.09,110540,0
CASE_005322,MULTI_HOP,UPI_FRAUD,Pune,Maharashtra,78105.47,136753,0
CASE_005323,CROSS_BORDER,PHISHING,Bengaluru,Karnataka,104757.4,233122,0
CASE_005324,FAN_OUT,UPI_FRAUD,Hyderabad,Telangana,282845.31,210335,0
CASE_005325,MULTI_HOP,UPI_FRAUD,Nashik,Maharashtra,29547.21,154202,0
CASE_005326,CROSS_STATE,DIGITAL_ARREST,Hyderabad,Telangana,57994.16,90852,0
CASE_005327,CROSS_STATE,REMOTE_ACCESS,Mumbai,Maharashtra,17517.3,89694,0
CASE_005328,FAN_IN,REMOTE_ACCESS,Mumbai,Maharashtra,65362.82,99640,0
CASE_005329,FAN_OUT,INVESTMENT_FRAUD,Nashik,Maharashtra,18807.21,245285,0
CASE_005330,DIRECT_CASHOUT,REMOTE_ACCESS,Ahmedabad,Gujarat,90608.12,245386,0
CASE_005331,CROSS_STATE,JOB_FRAUD,Nashik,Maharashtra,37843.69,210430,0
CASE_005332,DIRECT_CASHOUT,UPI_FRAUD,Chennai,Tamil Nadu,19201.29,157101,0
CASE_005333,DIRECT_CASHOUT,JOB_FRAUD,Ahmedabad,Gujarat,79868.6,40765,0
CASE_005334,FAN_OUT,DIGITAL_ARREST,Mumbai,Maharashtra,48626.69,139573,0
CASE_005335,FAN_IN,DIGITAL_ARREST,Hyderabad,Telangana,129998.93,248862,0
CASE_005336,CROSS_STATE,JOB_FRAUD,Chennai,Tamil Nadu,43348.92,21361,0
CASE_005337,DIRECT_CASHOUT,DIGITAL_ARREST,Ahmedabad,Gujarat,78627.27,113205,0
CASE_005338,CROSS_STATE,DIGITAL_ARREST,Ahmedabad,Gujarat,228160.57,187023,0
CASE_005339,DIRECT_CASHOUT,UPI_FRAUD,Kolkata,West Bengal,128967.85,243319,0
CASE_005340,ADAPTIVE,REMOTE_ACCESS,Delhi,Delhi,60250.38,251027,1
CASE_005341,DIRECT_CASHOUT,REMOTE_ACCESS,Mumbai,Maharashtra,82384.52,105477,0
CASE_005342,CROSS_BORDER,DIGITAL_ARREST,Nashik,Maharashtra,35537.19,251532,0
CASE_005343,DIGITAL_ASSET,DIGITAL_ARREST,Nagpur,Maharashtra,8007.0,78731,0
CASE_005344,MULTI_HOP,INVESTMENT_FRAUD,Kolkata,West Bengal,31370.61,203671,0
CASE_005345,MULTI_HOP,PHISHING,Nashik,Maharashtra,82623.01,104132,0
CASE_005346,DIGITAL_ASSET,PHISHING,Bengaluru,Karnataka,10389.69,60060,0
CASE_005347,ADAPTIVE,UPI_FRAUD,Delhi,Delhi,157612.96,250386,1
CASE_005348,ADAPTIVE,INVESTMENT_FRAUD,Delhi,Delhi,11524.76,12298,1
CASE_005349,MULTI_HOP,DIGITAL_ARREST,Nagpur,Maharashtra,34134.58,85061,0
CASE_005350,ADAPTIVE,REMOTE_ACCESS,Pune,Maharashtra,47035.54,214894,1
CASE_005351,FAN_IN,REMOTE_ACCESS,Delhi,Delhi,14705.88,248545,0
CASE_005352,DIGITAL_ASSET,JOB_FRAUD,Hyderabad,Telangana,62695.56,130557,0
CASE_005353,CROSS_STATE,UPI_FRAUD,Nagpur,Maharashtra,13904.62,245872,0
CASE_005354,CROSS_STATE,REMOTE_ACCESS,Nagpur,Maharashtra,12032.56,108888,0
CASE_005355,DIGITAL_ASSET,DIGITAL_ARREST,Delhi,Delhi,84969.16,193044,0
CASE_005356,DIRECT_CASHOUT,REMOTE_ACCESS,Kolkata,West Bengal,195307.69,217751,0
CASE_005357,DIGITAL_ASSET,JOB_FRAUD,Mumbai,Maharashtra,3000.0,10504,0
CASE_005358,MULTI_HOP,JOB_FRAUD,Kolkata,West Bengal,87387.82,195223,0
CASE_005359,FAN_OUT,JOB_FRAUD,Mumbai,Maharashtra,33409.1,58444,0
CASE_005360,CROSS_STATE,ROMANCE_FRAUD,Hyderabad,Telangana,91329.88,248074,0
CASE_005361,MULTI_HOP,REMOTE_ACCESS,Mumbai,Maharashtra,21958.61,120599,0
CASE_005362,DIRECT_CASHOUT,DIGITAL_ARREST,Hyderabad,Telangana,27015.19,28381,0
CASE_005363,DIRECT_CASHOUT,DIGITAL_ARREST,Bengaluru,Karnataka,6605.73,130561,0
CASE_005364,MULTI_HOP,REMOTE_ACCESS,Bengaluru,Karnataka,28295.81,115699,0
CASE_005365,CROSS_BORDER,INVESTMENT_FRAUD,Hyderabad,Telangana,44014.56,78956,0
CASE_005366,FAN_IN,REMOTE_ACCESS,Pune,Maharashtra,3000.0,185156,0
CASE_005367,FAN_IN,JOB_FRAUD,Hyderabad,Telangana,63066.59,188447,0
CASE_005368,DIRECT_CASHOUT,ROMANCE_FRAUD,Mumbai,Maharashtra,70380.67,29789,0
CASE_005369,DIGITAL_ASSET,ROMANCE_FRAUD,Bengaluru,Karnataka,91047.17,129637,0
CASE_005370,FAN_IN,DIGITAL_ARREST,Chennai,Tamil Nadu,47591.42,146340,0
CASE_005371,CROSS_STATE,PHISHING,Bengaluru,Karnataka,84599.25,257320,0
CASE_005372,DIGITAL_ASSET,DIGITAL_ARREST,Nashik,Maharashtra,3380.34,208519,0
CASE_005373,FAN_IN,REMOTE_ACCESS,Ahmedabad,Gujarat,129274.8,241263,0
CASE_005374,CROSS_STATE,REMOTE_ACCESS,Pune,Maharashtra,22983.89,225345,0
CASE_005375,MULTI_HOP,INVESTMENT_FRAUD,Delhi,Delhi,43874.45,71112,0
CASE_005376,MULTI_HOP,PHISHING,Pune,Maharashtra,23141.1,57443,0
CASE_005377,MULTI_HOP,UPI_FRAUD,Hyderabad,Telangana,150736.48,156514,0
CASE_005378,ADAPTIVE,ROMANCE_FRAUD,Pune,Maharashtra,67526.13,25593,1
CASE_005379,MULTI_HOP,ROMANCE_FRAUD,Bengaluru,Karnataka,10974.18,118881,0
CASE_005380,CROSS_STATE,REMOTE_ACCESS,Chennai,Tamil Nadu,14556.93,143272,0
CASE_005381,FAN_OUT,JOB_FRAUD,Nagpur,Maharashtra,27981.45,213873,0
CASE_005382,CROSS_STATE,UPI_FRAUD,Delhi,Delhi,306609.73,38227,0
CASE_005383,DIRECT_CASHOUT,INVESTMENT_FRAUD,Bengaluru,Karnataka,610592.34,97449,0
CASE_005384,ADAPTIVE,DIGITAL_ARREST,Nagpur,Maharashtra,175578.53,195864,1
CASE_005385,CROSS_STATE,UPI_FRAUD,Hyderabad,Telangana,45245.14,115912,0
CASE_005386,MULTI_HOP,DIGITAL_ARREST,Delhi,Delhi,105091.62,73671,0
CASE_005387,FAN_OUT,PHISHING,Nashik,Maharashtra,20739.5,16000,0
CASE_005388,CROSS_STATE,JOB_FRAUD,Delhi,Delhi,39793.55,193806,0
CASE_005389,CROSS_BORDER,UPI_FRAUD,Delhi,Delhi,12247.22,171648,0
CASE_005390,DIGITAL_ASSET,ROMANCE_FRAUD,Bengaluru,Karnataka,46988.34,50765,0
CASE_005391,DIRECT_CASHOUT,ROMANCE_FRAUD,Kolkata,West Bengal,51495.63,33746,0
CASE_005392,ADAPTIVE,UPI_FRAUD,Delhi,Delhi,18559.7,98801,1
CASE_005393,ADAPTIVE,PHISHING,Delhi,Delhi,948264.58,182054,1
CASE_005394,FAN_OUT,JOB_FRAUD,Pune,Maharashtra,68282.77,57361,0
CASE_005395,FAN_OUT,DIGITAL_ARREST,Ahmedabad,Gujarat,60944.52,220448,0
CASE_005396,FAN_OUT,PHISHING,Nagpur,Maharashtra,141068.68,183667,0
CASE_005397,MULTI_HOP,UPI_FRAUD,Ahmedabad,Gujarat,12390.58,5974,0
CASE_005398,CROSS_STATE,INVESTMENT_FRAUD,Ahmedabad,Gujarat,12147.09,88406,0
CASE_005399,CROSS_BORDER,PHISHING,Pune,Maharashtra,169027.24,183071,0
CASE_005400,DIRECT_CASHOUT,UPI_FRAUD,Chennai,Tamil Nadu,927093.49,192381,0
CASE_005401,MULTI_HOP,PHISHING,Pune,Maharashtra,206614.1,204171,0
CASE_005402,DIGITAL_ASSET,REMOTE_ACCESS,Ahmedabad,Gujarat,23413.17,118224,0
CASE_005403,DIGITAL_ASSET,UPI_FRAUD,Kolkata,West Bengal,15059.84,141752,0
CASE_005404,DIGITAL_ASSET,JOB_FRAUD,Delhi,Delhi,96170.77,121562,0
CASE_005405,DIGITAL_ASSET,INVESTMENT_FRAUD,Chennai,Tamil Nadu,150560.84,128344,0
CASE_005406,MULTI_HOP,UPI_FRAUD,Nashik,Maharashtra,12398.18,18508,0
CASE_005407,FAN_OUT,ROMANCE_FRAUD,Hyderabad,Telangana,10113.69,174593,0
CASE_005408,DIRECT_CASHOUT,ROMANCE_FRAUD,Kolkata,West Bengal,36433.92,37122,0
CASE_005409,MULTI_HOP,UPI_FRAUD,Delhi,Delhi,229617.86,10107,0
CASE_005410,ADAPTIVE,DIGITAL_ARREST,Nagpur,Maharashtra,39503.17,3757,1
CASE_005411,FAN_IN,DIGITAL_ARREST,Pune,Maharashtra,51373.47,132368,0
CASE_005412,FAN_OUT,DIGITAL_ARREST,Nashik,Maharashtra,66745.51,113092,0
CASE_005413,MULTI_HOP,UPI_FRAUD,Nashik,Maharashtra,69076.08,30027,0
CASE_005414,FAN_OUT,JOB_FRAUD,Chennai,Tamil Nadu,91515.23,13650,0
CASE_005415,FAN_IN,ROMANCE_FRAUD,Mumbai,Maharashtra,31278.23,102661,0
CASE_005416,DIRECT_CASHOUT,ROMANCE_FRAUD,Delhi,Delhi,31365.52,214619,0
CASE_005417,FAN_OUT,PHISHING,Hyderabad,Telangana,19882.73,138496,0
CASE_005418,ADAPTIVE,UPI_FRAUD,Kolkata,West Bengal,285868.79,174581,1
CASE_005419,ADAPTIVE,PHISHING,Bengaluru,Karnataka,29601.94,111493,1
CASE_005420,DIGITAL_ASSET,PHISHING,Mumbai,Maharashtra,35119.76,221635,0
CASE_005421,ADAPTIVE,JOB_FRAUD,Chennai,Tamil Nadu,3000.0,222908,1
CASE_005422,MULTI_HOP,ROMANCE_FRAUD,Kolkata,West Bengal,170349.69,230811,0
CASE_005423,CROSS_STATE,JOB_FRAUD,Kolkata,West Bengal,46220.21,107506,0
CASE_005424,DIRECT_CASHOUT,ROMANCE_FRAUD,Hyderabad,Telangana,91549.81,43949,0
CASE_005425,FAN_IN,DIGITAL_ARREST,Kolkata,West Bengal,225830.36,113669,0
CASE_005426,DIGITAL_ASSET,DIGITAL_ARREST,Pune,Maharashtra,3000.0,130218,0
CASE_005427,FAN_OUT,JOB_FRAUD,Delhi,Delhi,50173.69,34227,0
CASE_005428,MULTI_HOP,UPI_FRAUD,Nagpur,Maharashtra,26332.66,165106,0
CASE_005429,DIGITAL_ASSET,UPI_FRAUD,Hyderabad,Telangana,91330.33,242336,0
CASE_005430,FAN_IN,REMOTE_ACCESS,Mumbai,Maharashtra,272395.76,119717,0
CASE_005431,MULTI_HOP,UPI_FRAUD,Kolkata,West Bengal,63183.83,154070,0
CASE_005432,FAN_OUT,PHISHING,Bengaluru,Karnataka,3811.42,57453,0
CASE_005433,FAN_OUT,INVESTMENT_FRAUD,Nashik,Maharashtra,129683.65,74982,0
CASE_005434,DIRECT_CASHOUT,UPI_FRAUD,Nagpur,Maharashtra,105373.4,145878,0
CASE_005435,DIRECT_CASHOUT,PHISHING,Nashik,Maharashtra,29260.5,34056,0
CASE_005436,DIGITAL_ASSET,DIGITAL_ARREST,Ahmedabad,Gujarat,126637.16,70063,0
CASE_005437,DIRECT_CASHOUT,UPI_FRAUD,Nagpur,Maharashtra,22495.82,15987,0
CASE_005438,MULTI_HOP,JOB_FRAUD,Hyderabad,Telangana,32811.09,141050,0
CASE_005439,CROSS_BORDER,UPI_FRAUD,Bengaluru,Karnataka,10860.89,80266,0
CASE_005440,MULTI_HOP,ROMANCE_FRAUD,Hyderabad,Telangana,76207.96,214933,0
CASE_005441,MULTI_HOP,DIGITAL_ARREST,Nashik,Maharashtra,19279.98,232257,0
CASE_005442,FAN_IN,PHISHING,Ahmedabad,Gujarat,160300.35,256536,0
CASE_005443,DIRECT_CASHOUT,ROMANCE_FRAUD,Nashik,Maharashtra,43931.88,166024,0
CASE_005444,ADAPTIVE,REMOTE_ACCESS,Chennai,Tamil Nadu,431381.85,212175,1
CASE_005445,DIRECT_CASHOUT,PHISHING,Ahmedabad,Gujarat,10466.96,201719,0
CASE_005446,MULTI_HOP,ROMANCE_FRAUD,Chennai,Tamil Nadu,333561.15,141636,0
CASE_005447,DIRECT_CASHOUT,ROMANCE_FRAUD,Pune,Maharashtra,12656.67,200217,0
CASE_005448,MULTI_HOP,DIGITAL_ARREST,Hyderabad,Telangana,112256.84,237098,0
CASE_005449,MULTI_HOP,PHISHING,Bengaluru,Karnataka,30018.31,121656,0
CASE_005450,DIGITAL_ASSET,INVESTMENT_FRAUD,Ahmedabad,Gujarat,12992.91,193288,0
CASE_005451,CROSS_BORDER,JOB_FRAUD,Ahmedabad,Gujarat,174176.67,156884,0
CASE_005452,ADAPTIVE,PHISHING,Chennai,Tamil Nadu,12497.05,75694,1
CASE_005453,ADAPTIVE,ROMANCE_FRAUD,Delhi,Delhi,1393164.67,12117,1
CASE_005454,FAN_OUT,ROMANCE_FRAUD,Bengaluru,Karnataka,3000.0,80144,0
CASE_005455,CROSS_STATE,PHISHING,Kolkata,West Bengal,52152.66,28476,0
CASE_005456,MULTI_HOP,INVESTMENT_FRAUD,Pune,Maharashtra,25496.75,17421,0
CASE_005457,FAN_IN,PHISHING,Delhi,Delhi,253067.4,110196,0
CASE_005458,MULTI_HOP,UPI_FRAUD,Kolkata,West Bengal,51367.66,210348,0
CASE_005459,FAN_OUT,REMOTE_ACCESS,Bengaluru,Karnataka,221647.83,231686,0
CASE_005460,ADAPTIVE,PHISHING,Delhi,Delhi,87730.59,148107,1
CASE_005461,DIGITAL_ASSET,ROMANCE_FRAUD,Chennai,Tamil Nadu,145711.35,248855,0
CASE_005462,ADAPTIVE,JOB_FRAUD,Bengaluru,Karnataka,277746.86,117658,1
CASE_005463,DIRECT_CASHOUT,REMOTE_ACCESS,Ahmedabad,Gujarat,15815.11,207634,0
CASE_005464,ADAPTIVE,PHISHING,Ahmedabad,Gujarat,153442.98,61150,1
CASE_005465,MULTI_HOP,ROMANCE_FRAUD,Pune,Maharashtra,50866.75,60353,0
CASE_005466,CROSS_BORDER,DIGITAL_ARREST,Pune,Maharashtra,75158.36,82570,0
CASE_005467,ADAPTIVE,PHISHING,Delhi,Delhi,48937.65,170044,1
CASE_005468,CROSS_BORDER,UPI_FRAUD,Hyderabad,Telangana,61793.16,210605,0
CASE_005469,FAN_OUT,REMOTE_ACCESS,Delhi,Delhi,63963.48,69900,0
CASE_005470,MULTI_HOP,DIGITAL_ARREST,Delhi,Delhi,9759.99,214078,0
CASE_005471,MULTI_HOP,PHISHING,Hyderabad,Telangana,138758.63,223375,0
CASE_005472,MULTI_HOP,PHISHING,Nagpur,Maharashtra,11924.91,232640,0
CASE_005473,MULTI_HOP,REMOTE_ACCESS,Mumbai,Maharashtra,13460.34,136987,0
CASE_005474,CROSS_STATE,REMOTE_ACCESS,Delhi,Delhi,6610.65,105754,0
CASE_005475,DIRECT_CASHOUT,ROMANCE_FRAUD,Chennai,Tamil Nadu,27519.72,36114,0
CASE_005476,FAN_OUT,JOB_FRAUD,Nashik,Maharashtra,39051.24,178878,0
CASE_005477,CROSS_BORDER,UPI_FRAUD,Ahmedabad,Gujarat,3000.0,23828,0
CASE_005478,MULTI_HOP,REMOTE_ACCESS,Kolkata,West Bengal,36364.08,151308,0
CASE_005479,FAN_OUT,INVESTMENT_FRAUD,Nagpur,Maharashtra,40641.95,174946,0
CASE_005480,DIRECT_CASHOUT,DIGITAL_ARREST,Nagpur,Maharashtra,56343.08,67598,0
CASE_005481,DIGITAL_ASSET,REMOTE_ACCESS,Mumbai,Maharashtra,16379.8,44148,0
CASE_005482,FAN_IN,INVESTMENT_FRAUD,Bengaluru,Karnataka,1021175.7,208278,0
CASE_005483,DIGITAL_ASSET,PHISHING,Mumbai,Maharashtra,56119.7,251172,0
CASE_005484,FAN_OUT,INVESTMENT_FRAUD,Nagpur,Maharashtra,144511.63,160903,0
CASE_005485,FAN_OUT,ROMANCE_FRAUD,Chennai,Tamil Nadu,45151.91,913,0
CASE_005486,DIGITAL_ASSET,INVESTMENT_FRAUD,Kolkata,West Bengal,75094.03,41798,0
CASE_005487,ADAPTIVE,INVESTMENT_FRAUD,Chennai,Tamil Nadu,263428.55,225000,1
CASE_005488,FAN_OUT,ROMANCE_FRAUD,Kolkata,West Bengal,118229.88,96314,0
CASE_005489,FAN_OUT,UPI_FRAUD,Chennai,Tamil Nadu,32195.09,52267,0
CASE_005490,FAN_OUT,INVESTMENT_FRAUD,Delhi,Delhi,21192.47,186941,0
CASE_005491,CROSS_BORDER,INVESTMENT_FRAUD,Chennai,Tamil Nadu,3000.0,169121,0
