case_id,split
CASE_002800,train
CASE_003478,train
CASE_005330,train
CASE_005511,train
CASE_007996,train
CASE_008477,train
CASE_001703,train
CASE_003154,train
CASE_009822,train
CASE_000050,train
CASE_007727,train
CASE_004936,train
CASE_008581,train
CASE_005386,train
CASE_001802,train
CASE_009934,train
CASE_008872,train
CASE_005750,train
CASE_009814,train
CASE_001124,train
CASE_001561,train
CASE_007956,train
CASE_001787,train
CASE_002269,train
CASE_003825,train
CASE_007175,train
CASE_002338,train
CASE_001929,train
CASE_004695,train
CASE_008112,train
CASE_006627,train
CASE_001673,train
CASE_002409,train
CASE_002727,train
CASE_001983,train
CASE_006938,train
CASE_009275,train
CASE_000476,train
CASE_009803,train
CASE_008174,train
CASE_004047,train
CASE_000600,train
CASE_004430,train
CASE_008974,train
CASE_006448,train
CASE_001726,train
CASE_001735,train
CASE_008178,train
CASE_009802,train
CASE_005438,train
CASE_003344,train
CASE_001455,train
CASE_003538,train
CASE_009484,train
CASE_006292,train
CASE_002968,train
CASE_006261,train
CASE_003383,train
CASE_008344,train
CASE_007219,train
CASE_002374,train
CASE_009514,train
CASE_004692,train
CASE_000874,train
CASE_008663,train
CASE_005101,train
CASE_006566,train
CASE_005999,train
CASE_008402,train
CASE_006355,train
CASE_009856,train
CASE_001409,train
CASE_000346,train
CASE_002004,train
CASE_001282,train
CASE_000475,train
CASE_007022,train
CASE_007665,train
CASE_002512,train
CASE_002562,train
CASE_008601,train
CASE_008186,train
CASE_002870,train
CASE_002834,train
CASE_005405,train
CASE_005358,train
CASE_004660,train
CASE_002129,train
CASE_000356,train
CASE_002711,train
CASE_000156,train
CASE_008038,train
CASE_006097,train
CASE_000473,train
CASE_003444,train
CASE_002553,train
CASE_006154,train
CASE_002041,train
CASE_001727,train
CASE_004756,train
CASE_006499,train
CASE_006165,train
CASE_003803,train
CASE_000978,train
CASE_003882,train
CASE_000003,train
CASE_006589,train
CASE_008454,train
CASE_002342,train
CASE_001709,train
CASE_005955,train
CASE_004853,train
CASE_005122,train
CASE_005822,train
CASE_005168,train
CASE_004892,train
CASE_003528,train
CASE_002058,train
CASE_009833,train
CASE_000921,train
CASE_008645,train
CASE_006957,train
CASE_008190,train
CASE_002255,train
CASE_007275,train
CASE_002344,train
CASE_002659,train
CASE_003820,train
CASE_007742,train
CASE_002955,train
CASE_001287,train
CASE_005714,train
CASE_004532,train
CASE_008860,train
CASE_007730,train
CASE_000665,train
CASE_005838,train
CASE_005453,train
CASE_006561,train
CASE_007135,train
CASE_007509,train
CASE_002273,train
CASE_005427,train
CASE_002055,train
CASE_005411,train
CASE_009892,train
CASE_008150,train
CASE_001103,train
CASE_007772,train
CASE_009691,train
CASE_002783,train
CASE_007811,train
CASE_004509,train
CASE_006527,train
CASE_009254,train
CASE_002279,train
CASE_007707,train
CASE_002821,train
CASE_006874,train
CASE_000065,train
CASE_005826,train
CASE_007945,train
CASE_009132,train
CASE_006228,train
CASE_000261,train
CASE_004059,train
CASE_005477,train
CASE_003592,train
CASE_003290,train
CASE_008234,train
CASE_000032,train
CASE_008507,train
CASE_004587,train
CASE_004361,train
CASE_008593,train
CASE_003266,train
CASE_000707,train
CASE_009736,train
CASE_003648,train
CASE_000793,train
CASE_006788,train
CASE_000037,train
CASE_008717,train
CASE_004750,train
CASE_000115,train
CASE_009848,train
CASE_003561,train
CASE_001274,train
CASE_008209,train
CASE_000400,train
CASE_007059,train
CASE_003400,train
CASE_006128,train
CASE_001469,train
CASE_008175,train
CASE_001244,train
CASE_001854,train
CASE_004885,train
CASE_005815,train
CASE_002555,train
CASE_003576,train
CASE_002812,train
CASE_008929,train
CASE_005801,train
CASE_004524,train
CASE_004594,train
CASE_006333,train
CASE_005742,train
CASE_004262,train
CASE_001603,train
CASE_003158,train
CASE_008043,train
CASE_003680,train
CASE_002218,train
CASE_009614,train
CASE_001552,train
CASE_003976,train
CASE_002813,train
CASE_000706,train
CASE_001749,train
CASE_007832,train
CASE_003177,train
CASE_008623,train
CASE_004877,train
CASE_006049,train
CASE_009357,train
CASE_007837,train
CASE_000055,train
CASE_000699,train
CASE_008786,train
CASE_006949,train
CASE_004290,train
CASE_009084,train
CASE_005862,train
CASE_000907,train
CASE_004630,train
CASE_007624,train
CASE_008697,train
CASE_002373,train
CASE_001680,train
CASE_002012,train
CASE_006887,train
CASE_001475,train
CASE_008063,train
CASE_000700,train
CASE_000878,train
CASE_003387,train
CASE_007850,train
CASE_005592,train
CASE_004802,train
CASE_009855,train
CASE_008478,train
CASE_002358,train
CASE_007584,train
CASE_001940,train
CASE_008198,train
CASE_005275,train
CASE_002998,train
CASE_005425,train
CASE_003867,train
CASE_003171,train
CASE_004790,train
CASE_005925,train
CASE_003911,train
CASE_004704,train
CASE_003568,train
CASE_000983,train
CASE_007311,train
CASE_000855,train
CASE_001470,train
CASE_009034,train
CASE_004574,train
CASE_003052,train
CASE_000612,train
CASE_000778,train
CASE_008224,train
CASE_004113,train
CASE_009847,train
CASE_004373,train
CASE_004123,train
CASE_006881,train
CASE_001571,train
CASE_006383,train
CASE_008377,train
CASE_002903,train
CASE_001371,train
CASE_009181,validation
CASE_005144,validation
CASE_003474,validation
CASE_001895,validation
CASE_000388,validation
CASE_005337,validation
CASE_007548,validation
CASE_003214,validation
CASE_007751,validation
CASE_006443,validation
CASE_006858,validation
CASE_007640,validation
CASE_009623,validation
CASE_006043,validation
CASE_009989,validation
CASE_001731,validation
CASE_004077,validation
CASE_009308,validation
CASE_009625,validation
CASE_005044,validation
CASE_001774,validation
CASE_005800,validation
CASE_002591,validation
CASE_005266,validation
CASE_002745,validation
CASE_001167,validation
CASE_007013,validation
CASE_005724,validation
CASE_004157,validation
CASE_008839,validation
CASE_005504,validation
CASE_004518,validation
CASE_001490,validation
CASE_006125,validation
CASE_006987,validation
CASE_007948,validation
CASE_004728,validation
CASE_005590,validation
CASE_004501,validation
CASE_003573,validation
CASE_008644,validation
CASE_002986,validation
CASE_008311,validation
CASE_004622,validation
CASE_006477,validation
CASE_000551,validation
CASE_001819,validation
CASE_008099,validation
CASE_000789,validation
CASE_008939,validation
CASE_005715,validation
CASE_008612,validation
CASE_001891,validation
CASE_008444,validation
CASE_009630,validation
CASE_007384,validation
CASE_008327,validation
CASE_008909,validation
CASE_002897,validation
CASE_007939,validation
CASE_003693,validation
CASE_000675,validation
CASE_005402,validation
CASE_004041,validation
CASE_009921,validation
CASE_004621,validation
CASE_002741,validation
CASE_001577,validation
CASE_008185,validation
CASE_008624,validation
CASE_008145,validation
CASE_005763,validation
CASE_004719,validation
CASE_005016,validation
CASE_006705,validation
CASE_000711,validation
CASE_005473,validation
CASE_009454,validation
CASE_004676,validation
CASE_003329,validation
CASE_008390,validation
CASE_001977,validation
CASE_003130,validation
CASE_005946,validation
CASE_008804,validation
CASE_005000,validation
CASE_009497,validation
CASE_007177,validation
CASE_008205,validation
CASE_000353,validation
CASE_002452,validation
CASE_003228,validation
CASE_005482,validation
CASE_001390,validation
CASE_007999,validation
CASE_007136,validation
CASE_007212,validation
CASE_000659,validation
CASE_007690,validation
CASE_006328,validation
CASE_001396,validation
CASE_008060,validation
CASE_007272,validation
CASE_003808,validation
CASE_007332,validation
CASE_000713,validation
CASE_006530,validation
CASE_008699,validation
CASE_003181,validation
CASE_009757,validation
CASE_004389,validation
CASE_009652,validation
CASE_009862,validation
CASE_007394,validation
CASE_001374,validation
CASE_004784,validation
CASE_002762,validation
CASE_008526,validation
CASE_009843,validation
CASE_003776,validation
CASE_005365,validation
CASE_002885,validation
CASE_001741,validation
CASE_008891,validation
CASE_003112,validation
CASE_003262,validation
CASE_005530,validation
CASE_005090,validation
CASE_000714,validation
CASE_009654,validation
CASE_000544,validation
CASE_003058,validation
CASE_006368,validation
CASE_008873,validation
CASE_002656,validation
CASE_005514,validation
CASE_005241,validation
CASE_009666,validation
CASE_003823,validation
CASE_009019,validation
CASE_002582,validation
CASE_003363,validation
CASE_005219,validation
CASE_001809,validation
CASE_009595,validation
CASE_003627,validation
CASE_004485,validation
CASE_003088,validation
CASE_008021,validation
CASE_002608,validation
CASE_003721,validation
CASE_003940,validation
CASE_000494,validation
CASE_000284,validation
CASE_009471,validation
CASE_007623,validation
CASE_007326,validation
CASE_008146,validation
CASE_002522,validation
CASE_001851,validation
CASE_009687,validation
CASE_009615,validation
CASE_000491,validation
CASE_006130,validation
CASE_006489,validation
CASE_006391,validation
CASE_006696,validation
CASE_002102,validation
CASE_006778,validation
CASE_000885,validation
CASE_009240,validation
CASE_006809,validation
CASE_002349,validation
CASE_008790,validation
CASE_006513,validation
CASE_001032,validation
CASE_003240,validation
CASE_008599,validation
CASE_007752,validation
CASE_002766,validation
CASE_006235,validation
CASE_002118,validation
CASE_007595,validation
CASE_009972,validation
CASE_002103,validation
CASE_000081,validation
CASE_004959,validation
CASE_003470,validation
CASE_008393,validation
CASE_003980,validation
CASE_008424,validation
CASE_002890,validation
CASE_006177,validation
CASE_005444,validation
CASE_004465,validation
CASE_008001,validation
CASE_003021,validation
CASE_008993,validation
CASE_000972,validation
CASE_004447,validation
CASE_003599,validation
CASE_006851,validation
CASE_005581,validation
CASE_002641,validation
CASE_002829,validation
CASE_008450,validation
CASE_000721,validation
CASE_003059,validation
CASE_000313,validation
CASE_004143,validation
CASE_009697,validation
CASE_001596,validation
CASE_002964,validation
CASE_005689,validation
CASE_008912,validation
CASE_004876,validation
CASE_007556,validation
CASE_006079,validation
CASE_001040,validation
CASE_007938,validation
CASE_009824,validation
CASE_002348,validation
CASE_003831,validation
CASE_002329,validation
CASE_004152,validation
CASE_001246,validation
CASE_009924,validation
CASE_008589,validation
CASE_004624,validation
CASE_001105,validation
CASE_003149,validation
CASE_005619,validation
CASE_009440,validation
CASE_002153,validation
CASE_001113,validation
CASE_003452,validation
CASE_005119,validation
CASE_000020,validation
CASE_001969,validation
CASE_001319,validation
CASE_004166,validation
CASE_008578,validation
CASE_000546,validation
CASE_004163,validation
CASE_000957,validation
CASE_004213,validation
CASE_006784,validation
CASE_007017,validation
CASE_005945,validation
CASE_003567,validation
CASE_007710,validation
CASE_008433,validation
CASE_009040,validation
CASE_002334,validation
CASE_008837,validation
CASE_003617,validation
CASE_000948,validation
CASE_004746,validation
CASE_007397,validation
CASE_002006,validation
CASE_000969,validation
CASE_002841,validation
CASE_000845,validation
CASE_008137,validation
CASE_004007,validation
CASE_002116,validation
CASE_005804,validation
CASE_001591,validation
CASE_008613,validation
CASE_000964,validation
CASE_002723,validation
CASE_003198,validation
CASE_003075,validation
CASE_004961,validation
CASE_007763,validation
CASE_005019,validation
CASE_006425,validation
CASE_003396,validation
CASE_003764,validation
CASE_001740,validation
CASE_009037,validation
CASE_003870,validation
CASE_007877,validation
CASE_009936,validation
CASE_001447,validation
CASE_005304,validation
CASE_003231,validation
CASE_003419,validation
CASE_003488,validation
CASE_004828,validation
CASE_005643,validation
CASE_002472,validation
CASE_000124,validation
CASE_002030,validation
CASE_004334,validation
CASE_004264,validation
CASE_007680,validation
CASE_009898,validation
CASE_003304,validation
CASE_004121,validation
CASE_006086,validation
CASE_006099,validation
CASE_006186,validation
CASE_000565,validation
CASE_002707,validation
CASE_009922,validation
CASE_001549,validation
CASE_001842,validation
CASE_002797,validation
CASE_008051,validation
CASE_001705,validation
CASE_005199,validation
CASE_002987,validation
CASE_006846,validation
CASE_004130,validation
CASE_004456,validation
CASE_009805,validation
CASE_003763,validation
CASE_005509,validation
CASE_003649,validation
CASE_001609,validation
CASE_003949,validation
CASE_004014,validation
CASE_004489,validation
CASE_000279,validation
CASE_007674,validation
CASE_002435,validation
CASE_008886,validation
CASE_007473,validation
CASE_009772,validation
CASE_005627,validation
CASE_002242,validation
CASE_008568,validation
CASE_007983,validation
CASE_001982,validation
CASE_001742,validation
CASE_006077,validation
CASE_004167,validation
CASE_008115,validation
CASE_009200,validation
CASE_003210,validation
CASE_005824,validation
CASE_006583,validation
CASE_005460,validation
CASE_000678,validation
CASE_000634,validation
CASE_001784,validation
CASE_009367,validation
CASE_001656,validation
CASE_007821,validation
CASE_009175,validation
CASE_003715,validation
CASE_006507,validation
CASE_004889,validation
CASE_009806,validation
CASE_001828,validation
CASE_008878,validation
CASE_000438,validation
CASE_000203,validation
CASE_001173,validation
CASE_006664,validation
CASE_004245,validation
CASE_002053,validation
CASE_007239,validation
CASE_001144,validation
CASE_004206,validation
CASE_003471,validation
CASE_009468,validation
CASE_000109,validation
CASE_007441,validation
CASE_001354,validation
CASE_002168,validation
CASE_002672,validation
CASE_003267,validation
CASE_008157,validation
CASE_004906,validation
CASE_004337,validation
CASE_009025,validation
CASE_008357,validation
CASE_000334,validation
CASE_008329,validation
CASE_000558,validation
CASE_005311,validation
CASE_003580,validation
CASE_005691,validation
CASE_007201,validation
CASE_005320,validation
CASE_007724,validation
CASE_009906,validation
CASE_002253,validation
CASE_008972,validation
CASE_007663,validation
CASE_009303,validation
CASE_003540,validation
CASE_009800,validation
CASE_004933,validation
CASE_004286,validation
CASE_005917,validation
CASE_000098,validation
CASE_008848,validation
CASE_005209,validation
CASE_009770,validation
CASE_006092,validation
CASE_004540,validation
CASE_002178,validation
CASE_005834,validation
CASE_001110,validation
CASE_006162,validation
CASE_009425,validation
CASE_005145,validation
CASE_003280,validation
CASE_000955,validation
CASE_009743,validation
CASE_003995,validation
CASE_001201,validation
CASE_002247,validation
CASE_001025,validation
CASE_003487,validation
CASE_002696,validation
CASE_004773,validation
CASE_000615,validation
CASE_007872,validation
CASE_008141,validation
CASE_004099,validation
CASE_001794,validation
CASE_000817,validation
CASE_001785,validation
CASE_004500,validation
CASE_003640,validation
CASE_007574,validation
CASE_004332,validation
CASE_003644,validation
CASE_008537,validation
CASE_000304,validation
CASE_002320,validation
CASE_001548,validation
CASE_006669,validation
CASE_000516,validation
CASE_002244,validation
CASE_003933,validation
CASE_006030,validation
CASE_001372,validation
CASE_008073,validation
CASE_004006,validation
CASE_004503,validation
CASE_002692,validation
CASE_007087,validation
CASE_003016,validation
CASE_000722,validation
CASE_001683,validation
CASE_000404,validation
CASE_008548,validation
CASE_004133,validation
CASE_008631,validation
CASE_004632,validation
CASE_008532,validation
CASE_006919,validation
CASE_003861,validation
CASE_000302,validation
CASE_005258,validation
CASE_004832,validation
CASE_005636,validation
CASE_005297,validation
CASE_003974,validation
CASE_007030,validation
CASE_005833,validation
CASE_001507,validation
CASE_000288,validation
CASE_004559,validation
CASE_007140,validation
CASE_007912,validation
CASE_000862,validation
CASE_009927,validation
CASE_008180,validation
CASE_003804,validation
CASE_009657,validation
CASE_001064,validation
CASE_004972,validation
CASE_003909,validation
CASE_007381,validation
CASE_006158,validation
CASE_007434,validation
CASE_003097,validation
CASE_007497,validation
CASE_000501,validation
CASE_005730,validation
CASE_006064,validation
CASE_009144,validation
CASE_002967,validation
CASE_002648,validation
CASE_001508,validation
CASE_002618,validation
CASE_003503,validation
CASE_001345,validation
CASE_009102,validation
CASE_009745,validation
CASE_002862,validation
CASE_008881,validation
CASE_002197,validation
CASE_000297,validation
CASE_006868,validation
CASE_003376,validation
CASE_003459,validation
CASE_000651,validation
CASE_004925,validation
CASE_009142,validation
CASE_007186,validation
CASE_000283,validation
CASE_003885,validation
CASE_000673,validation
CASE_006644,validation
CASE_009188,validation
CASE_000152,validation
CASE_003755,validation
CASE_008053,validation
CASE_007463,validation
CASE_006984,validation
