atm_id,bank_id,city,state,latitude,longitude,baseline_daily_txn_volume,operating_24x7,synthetic_risk_zone
ATM_004368,BANK_13,Delhi,Delhi,28.555953,77.273704,511,1,20
ATM_004369,BANK_11,Bengaluru,Karnataka,12.982256,77.580936,484,0,67
ATM_004370,BANK_08,Nashik,Maharashtra,20.029035,73.845595,113,1,56
ATM_004371,BANK_13,Ahmedabad,Gujarat,23.01116,72.612042,1552,1,3
ATM_004372,BANK_05,Bengaluru,Karnataka,12.918439,77.635602,593,1,39
ATM_004373,BANK_06,Hyderabad,Telangana,17.35621,78.465638,1603,1,50
ATM_004374,BANK_12,Chennai,Tamil Nadu,13.033668,80.173501,476,1,11
ATM_004375,BANK_01,Kolkata,West Bengal,22.539681,88.311426,1617,1,16
ATM_004376,BANK_14,Mumbai,Maharashtra,19.103996,72.882274,547,1,70
ATM_004377,BANK_06,Mumbai,Maharashtra,19.108203,72.875713,620,1,78
ATM_004378,BANK_03,Bengaluru,Karnataka,12.958325,77.560668,1600,1,93
ATM_004379,BANK_10,Ahmedabad,Gujarat,23.052504,72.591526,739,1,1
ATM_004380,BANK_04,Nashik,Maharashtra,20.045807,73.782106,1079,1,42
ATM_004381,BANK_14,Nashik,Maharashtra,20.029151,73.815114,1666,1,5
ATM_004382,BANK_02,Hyderabad,Telangana,17.383475,78.497106,1517,0,68
ATM_004383,BANK_01,Kolkata,West Bengal,22.580168,88.334321,438,1,72
ATM_004384,BANK_15,Hyderabad,Telangana,17.384549,78.486912,1652,1,36
ATM_004385,BANK_07,Chennai,Tamil Nadu,13.058621,80.247868,1222,1,52
ATM_004386,BANK_05,Mumbai,Maharashtra,19.016708,72.900939,192,1,42
ATM_004387,BANK_15,Delhi,Delhi,28.659142,77.204218,1078,1,75
ATM_004388,BANK_07,Kolkata,West Bengal,22.517092,88.365778,87,1,81
ATM_004389,BANK_11,Nagpur,Maharashtra,21.174866,78.981196,799,1,59
ATM_004390,BANK_10,Delhi,Delhi,28.606654,77.264794,1786,0,48
ATM_004391,BANK_10,Delhi,Delhi,28.552727,77.151643,1643,0,58
ATM_004392,BANK_12,Ahmedabad,Gujarat,23.009277,72.516459,622,1,36
ATM_004393,BANK_15,Pune,Maharashtra,18.479084,73.828016,811,1,76
ATM_004394,BANK_14,Nashik,Maharashtra,19.904173,73.829235,492,1,78
ATM_004395,BANK_01,Hyderabad,Telangana,17.40511,78.46528,773,1,79
ATM_004396,BANK_09,Mumbai,Maharashtra,19.080072,72.899597,368,1,42
ATM_004397,BANK_09,Nashik,Maharashtra,20.037259,73.825888,1303,1,82
ATM_004398,BANK_10,Chennai,Tamil Nadu,13.011967,80.231742,328,0,82
ATM_004399,BANK_14,Mumbai,Maharashtra,19.12758,72.880495,442,1,40
ATM_004400,BANK_11,Kolkata,West Bengal,22.632482,88.396597,1654,0,26
ATM_004401,BANK_04,Delhi,Delhi,28.71278,77.286727,1537,1,46
ATM_004402,BANK_09,Mumbai,Maharashtra,19.101139,72.876469,1542,1,43
ATM_004403,BANK_03,Ahmedabad,Gujarat,23.000511,72.537916,626,1,19
ATM_004404,BANK_13,Nashik,Maharashtra,20.007125,73.795293,1781,1,94
ATM_004405,BANK_15,Mumbai,Maharashtra,18.986433,72.81889,590,1,23
ATM_004406,BANK_15,Mumbai,Maharashtra,19.080011,72.919565,1061,1,22
ATM_004407,BANK_03,Chennai,Tamil Nadu,13.091724,80.24731,741,1,8
ATM_004408,BANK_10,Hyderabad,Telangana,17.361549,78.436829,903,1,55
ATM_004409,BANK_01,Mumbai,Maharashtra,19.080126,72.883285,440,0,51
ATM_004410,BANK_01,Ahmedabad,Gujarat,23.061454,72.587905,1568,1,72
ATM_004411,BANK_07,Nagpur,Maharashtra,21.140865,79.129556,852,1,24
ATM_004412,BANK_14,Pune,Maharashtra,18.510476,73.860117,402,1,87
ATM_004413,BANK_15,Ahmedabad,Gujarat,23.011491,72.58728,317,1,54
ATM_004414,BANK_14,Hyderabad,Telangana,17.410552,78.467619,1176,1,11
ATM_004415,BANK_09,Bengaluru,Karnataka,12.986341,77.594165,964,1,60
ATM_004416,BANK_01,Hyderabad,Telangana,17.414987,78.456015,535,1,58
ATM_004417,BANK_10,Chennai,Tamil Nadu,12.996955,80.2924,1672,0,95
ATM_004418,BANK_14,Pune,Maharashtra,18.484184,73.767291,269,0,44
ATM_004419,BANK_01,Mumbai,Maharashtra,19.128788,72.926317,1785,1,80
ATM_004420,BANK_09,Pune,Maharashtra,18.576496,73.841606,678,0,98
ATM_004421,BANK_05,Bengaluru,Karnataka,12.943712,77.601565,586,1,19
ATM_004422,BANK_12,Mumbai,Maharashtra,19.102626,72.84753,93,1,65
ATM_004423,BANK_12,Kolkata,West Bengal,22.588276,88.346565,1311,1,20
ATM_004424,BANK_15,Nashik,Maharashtra,19.99826,73.788716,234,1,38
ATM_004425,BANK_15,Bengaluru,Karnataka,12.88491,77.588738,677,0,63
ATM_004426,BANK_15,Mumbai,Maharashtra,19.089784,72.907477,458,1,95
ATM_004427,BANK_12,Bengaluru,Karnataka,12.957236,77.583331,1755,0,24
ATM_004428,BANK_07,Bengaluru,Karnataka,12.964964,77.602246,206,1,32
ATM_004429,BANK_03,Kolkata,West Bengal,22.556804,88.353743,791,0,56
ATM_004430,BANK_08,Kolkata,West Bengal,22.622888,88.339748,637,1,85
ATM_004431,BANK_05,Delhi,Delhi,28.624184,77.164991,385,1,31
ATM_004432,BANK_08,Pune,Maharashtra,18.505683,73.857274,971,1,88
ATM_004433,BANK_12,Kolkata,West Bengal,22.526868,88.356996,1710,1,100
ATM_004434,BANK_14,Bengaluru,Karnataka,12.953023,77.639889,387,1,63
ATM_004435,BANK_07,Nagpur,Maharashtra,21.077058,79.09048,554,0,87
ATM_004436,BANK_09,Bengaluru,Karnataka,12.913116,77.553057,248,1,20
ATM_004437,BANK_09,Ahmedabad,Gujarat,23.004075,72.597578,200,1,49
ATM_004438,BANK_09,Hyderabad,Telangana,17.333597,78.511814,308,1,31
ATM_004439,BANK_04,Kolkata,West Bengal,22.597473,88.48868,1431,1,40
ATM_004440,BANK_10,Bengaluru,Karnataka,12.924007,77.55591,824,1,47
ATM_004441,BANK_07,Kolkata,West Bengal,22.604525,88.35574,1713,1,84
ATM_004442,BANK_13,Delhi,Delhi,28.57696,77.268125,1390,1,59
ATM_004443,BANK_06,Kolkata,West Bengal,22.517053,88.324637,1683,0,97
ATM_004444,BANK_01,Pune,Maharashtra,18.521397,73.824696,134,1,42
ATM_004445,BANK_01,Nagpur,Maharashtra,21.075484,79.124079,99,0,70
ATM_004446,BANK_01,Nagpur,Maharashtra,21.195055,79.080584,1608,1,60
ATM_004447,BANK_15,Hyderabad,Telangana,17.40485,78.517549,1233,1,42
ATM_004448,BANK_02,Nashik,Maharashtra,19.990295,73.829138,602,0,55
ATM_004449,BANK_11,Nagpur,Maharashtra,21.071213,79.062064,542,1,52
ATM_004450,BANK_01,Ahmedabad,Gujarat,23.019134,72.580913,1633,1,52
ATM_004451,BANK_12,Mumbai,Maharashtra,19.060184,72.875182,224,1,60
ATM_004452,BANK_11,Nagpur,Maharashtra,21.098119,79.099401,1740,0,21
ATM_004453,BANK_11,Mumbai,Maharashtra,19.100516,72.833044,1607,0,17
ATM_004454,BANK_06,Bengaluru,Karnataka,12.916259,77.62567,873,1,18
ATM_004455,BANK_09,Mumbai,Maharashtra,19.133976,72.854411,1050,1,10
ATM_004456,BANK_09,Nagpur,Maharashtra,21.091964,79.113139,1603,1,60
ATM_004457,BANK_02,Hyderabad,Telangana,17.411695,78.486021,1751,1,57
ATM_004458,BANK_06,Bengaluru,Karnataka,12.943252,77.60491,262,1,18
ATM_004459,BANK_07,Chennai,Tamil Nadu,13.075473,80.275078,1621,1,90
ATM_004460,BANK_13,Nashik,Maharashtra,20.018459,73.711332,1790,1,87
ATM_004461,BANK_08,Hyderabad,Telangana,17.393851,78.543279,1222,0,93
ATM_004462,BANK_06,Kolkata,West Bengal,22.597484,88.341089,1354,0,98
ATM_004463,BANK_10,Kolkata,West Bengal,22.625285,88.339223,1615,1,71
ATM_004464,BANK_06,Pune,Maharashtra,18.540982,73.807518,1652,0,55
ATM_004465,BANK_04,Kolkata,West Bengal,22.590566,88.271549,624,0,6
ATM_004466,BANK_11,Mumbai,Maharashtra,19.081926,72.923255,1227,0,38
ATM_004467,BANK_09,Mumbai,Maharashtra,19.07441,72.880503,975,1,61
ATM_004468,BANK_06,Nagpur,Maharashtra,21.140963,79.10981,1760,1,40
ATM_004469,BANK_03,Pune,Maharashtra,18.555496,73.791444,163,1,34
ATM_004470,BANK_15,Pune,Maharashtra,18.559925,73.800402,311,1,99
ATM_004471,BANK_15,Ahmedabad,Gujarat,22.975166,72.498451,943,1,58
ATM_004472,BANK_13,Kolkata,West Bengal,22.508145,88.416961,367,0,43
ATM_004473,BANK_04,Nashik,Maharashtra,20.026975,73.807578,1491,0,47
ATM_004474,BANK_06,Mumbai,Maharashtra,19.08719,72.930935,1442,1,19
ATM_004475,BANK_03,Delhi,Delhi,28.631944,77.146015,253,1,55
ATM_004476,BANK_09,Nashik,Maharashtra,19.989274,73.768741,1120,1,54
ATM_004477,BANK_04,Ahmedabad,Gujarat,23.082276,72.536225,1515,0,1
ATM_004478,BANK_14,Delhi,Delhi,28.705801,77.215918,177,1,16
ATM_004479,BANK_09,Pune,Maharashtra,18.520065,73.841138,633,1,79
ATM_004480,BANK_05,Kolkata,West Bengal,22.63479,88.315271,712,1,61
ATM_004481,BANK_10,Bengaluru,Karnataka,12.930697,77.54116,1416,0,3
ATM_004482,BANK_13,Chennai,Tamil Nadu,13.083702,80.237829,1035,0,49
ATM_004483,BANK_02,Nagpur,Maharashtra,21.150175,79.124325,541,1,12
ATM_004484,BANK_10,Delhi,Delhi,28.556417,77.290239,1347,1,29
ATM_004485,BANK_05,Pune,Maharashtra,18.571569,73.869445,421,1,11
ATM_004486,BANK_03,Chennai,Tamil Nadu,13.160683,80.267607,1498,1,44
ATM_004487,BANK_02,Mumbai,Maharashtra,19.124677,72.843559,1154,1,96
ATM_004488,BANK_04,Hyderabad,Telangana,17.415067,78.459389,1184,1,33
ATM_004489,BANK_07,Bengaluru,Karnataka,13.008401,77.526238,1082,1,82
ATM_004490,BANK_01,Hyderabad,Telangana,17.451982,78.471191,1468,1,50
ATM_004491,BANK_10,Bengaluru,Karnataka,13.001774,77.554428,1174,1,23
ATM_004492,BANK_07,Ahmedabad,Gujarat,22.983996,72.589596,1134,1,31
ATM_004493,BANK_03,Bengaluru,Karnataka,12.915003,77.482938,314,1,83
ATM_004494,BANK_05,Bengaluru,Karnataka,12.941279,77.50478,581,0,36
ATM_004495,BANK_03,Nashik,Maharashtra,20.033436,73.733214,191,1,30
ATM_004496,BANK_10,Hyderabad,Telangana,17.367811,78.498888,606,1,39
ATM_004497,BANK_07,Hyderabad,Telangana,17.40045,78.453837,446,1,99
ATM_004498,BANK_15,Chennai,Tamil Nadu,13.041827,80.291714,787,1,83
ATM_004499,BANK_11,Nagpur,Maharashtra,21.106362,79.130696,756,1,37
ATM_004500,BANK_01,Bengaluru,Karnataka,13.010379,77.615859,693,0,88
ATM_004501,BANK_13,Nashik,Maharashtra,20.032335,73.765164,1050,1,3
ATM_004502,BANK_06,Kolkata,West Bengal,22.653047,88.399848,631,1,12
ATM_004503,BANK_03,Delhi,Delhi,28.620162,77.253964,870,1,98
ATM_004504,BANK_01,Delhi,Delhi,28.606999,77.178248,1273,1,93
ATM_004505,BANK_04,Hyderabad,Telangana,17.393471,78.38788,612,1,36
ATM_004506,BANK_11,Delhi,Delhi,28.511524,77.235309,375,1,10
ATM_004507,BANK_10,Bengaluru,Karnataka,12.907723,77.535849,815,1,25
ATM_004508,BANK_12,Ahmedabad,Gujarat,23.01455,72.504009,1691,1,9
ATM_004509,BANK_07,Ahmedabad,Gujarat,23.015525,72.565217,803,0,3
ATM_004510,BANK_08,Kolkata,West Bengal,22.568781,88.349851,1453,1,66
ATM_004511,BANK_02,Bengaluru,Karnataka,12.976705,77.556897,537,1,39
ATM_004512,BANK_10,Kolkata,West Bengal,22.62462,88.292185,294,1,88
ATM_004513,BANK_11,Chennai,Tamil Nadu,13.073548,80.250851,190,0,60
ATM_004514,BANK_11,Bengaluru,Karnataka,12.935028,77.543192,1765,1,66
ATM_004515,BANK_04,Mumbai,Maharashtra,19.061993,72.912813,1733,1,69
ATM_004516,BANK_13,Kolkata,West Bengal,22.564135,88.42938,345,1,50
ATM_004517,BANK_13,Kolkata,West Bengal,22.621975,88.379147,1757,1,30
ATM_004518,BANK_09,Mumbai,Maharashtra,19.123623,72.848578,566,1,60
ATM_004519,BANK_08,Nagpur,Maharashtra,21.036475,79.083147,1778,1,93
ATM_004520,BANK_10,Hyderabad,Telangana,17.306801,78.539197,638,1,74
ATM_004521,BANK_13,Chennai,Tamil Nadu,13.114591,80.306313,420,1,73
ATM_004522,BANK_07,Nagpur,Maharashtra,21.199932,79.077447,951,0,68
ATM_004523,BANK_04,Mumbai,Maharashtra,19.100046,72.974406,288,0,41
ATM_004524,BANK_03,Pune,Maharashtra,18.501251,73.90978,1658,0,17
ATM_004525,BANK_04,Nagpur,Maharashtra,21.122338,79.096408,1517,0,65
ATM_004526,BANK_11,Nashik,Maharashtra,19.956438,73.872566,1743,1,89
ATM_004527,BANK_04,Nashik,Maharashtra,19.949313,73.79901,632,0,23
ATM_004528,BANK_13,Nagpur,Maharashtra,21.185825,79.033007,1571,0,20
ATM_004529,BANK_07,Pune,Maharashtra,18.538266,73.860332,244,0,43
ATM_004530,BANK_06,Bengaluru,Karnataka,12.994503,77.580273,1086,1,11
ATM_004531,BANK_05,Pune,Maharashtra,18.556378,73.902998,642,0,55
ATM_004532,BANK_03,Mumbai,Maharashtra,19.043504,72.928374,390,1,26
ATM_004533,BANK_10,Chennai,Tamil Nadu,13.077981,80.235079,233,1,44
ATM_004534,BANK_14,Mumbai,Maharashtra,19.10529,72.89027,1776,1,49
ATM_004535,BANK_11,Delhi,Delhi,28.642261,77.272263,202,1,4
ATM_004536,BANK_11,Pune,Maharashtra,18.549715,73.799724,1430,1,9
ATM_004537,BANK_09,Ahmedabad,Gujarat,23.005136,72.532765,419,1,33
ATM_004538,BANK_06,Nashik,Maharashtra,19.925768,73.771107,1692,1,41
ATM_004539,BANK_01,Mumbai,Maharashtra,19.082027,72.88812,1394,1,15
ATM_004540,BANK_02,Delhi,Delhi,28.579816,77.308863,309,1,79
ATM_004541,BANK_15,Kolkata,West Bengal,22.543,88.398991,396,1,66
ATM_004542,BANK_08,Chennai,Tamil Nadu,13.161014,80.185272,1454,1,58
ATM_004543,BANK_03,Pune,Maharashtra,18.545609,73.864318,350,1,84
ATM_004544,BANK_04,Delhi,Delhi,28.602866,77.318737,983,1,46
ATM_004545,BANK_03,Mumbai,Maharashtra,19.063421,72.894783,745,0,18
ATM_004546,BANK_07,Nagpur,Maharashtra,21.089263,79.116004,1402,0,31
ATM_004547,BANK_04,Delhi,Delhi,28.591921,77.268545,725,1,55
ATM_004548,BANK_05,Kolkata,West Bengal,22.603278,88.337705,1045,1,52
ATM_004549,BANK_09,Ahmedabad,Gujarat,23.045906,72.543058,835,0,78
ATM_004550,BANK_14,Ahmedabad,Gujarat,23.056388,72.59154,586,0,72
ATM_004551,BANK_02,Nagpur,Maharashtra,21.121903,79.080816,1692,1,80
ATM_004552,BANK_11,Chennai,Tamil Nadu,13.083207,80.275686,1699,1,61
ATM_004553,BANK_05,Ahmedabad,Gujarat,22.966417,72.51496,580,0,70
ATM_004554,BANK_15,Bengaluru,Karnataka,12.94514,77.599176,939,1,91
ATM_004555,BANK_04,Delhi,Delhi,28.598586,77.315837,501,1,68
ATM_004556,BANK_14,Pune,Maharashtra,18.592793,73.931059,777,1,75
ATM_004557,BANK_13,Kolkata,West Bengal,22.564047,88.275645,1677,1,61
ATM_004558,BANK_06,Delhi,Delhi,28.583625,77.24331,293,1,67
ATM_004559,BANK_01,Nashik,Maharashtra,19.96479,73.752782,759,1,35
ATM_004560,BANK_15,Pune,Maharashtra,18.521144,73.842586,572,0,34
ATM_004561,BANK_10,Delhi,Delhi,28.674588,77.166394,562,1,38
ATM_004562,BANK_02,Mumbai,Maharashtra,19.076722,72.857382,1632,1,4
ATM_004563,BANK_12,Ahmedabad,Gujarat,23.032971,72.60308,743,0,82
ATM_004564,BANK_08,Bengaluru,Karnataka,13.025133,77.623884,1047,1,69
ATM_004565,BANK_08,Ahmedabad,Gujarat,23.07516,72.590206,947,1,28
ATM_004566,BANK_05,Pune,Maharashtra,18.528136,73.900449,247,1,92
ATM_004567,BANK_03,Ahmedabad,Gujarat,22.998937,72.582696,1067,1,71
ATM_004568,BANK_11,Chennai,Tamil Nadu,13.011536,80.176639,725,1,76
ATM_004569,BANK_09,Nagpur,Maharashtra,21.222346,79.05365,1574,0,69
ATM_004570,BANK_07,Nagpur,Maharashtra,21.12641,79.111782,1527,1,32
ATM_004571,BANK_04,Mumbai,Maharashtra,19.041629,72.898274,548,1,9
ATM_004572,BANK_15,Bengaluru,Karnataka,12.988011,77.559191,327,0,7
ATM_004573,BANK_05,Nagpur,Maharashtra,21.180051,79.093321,1274,1,52
ATM_004574,BANK_05,Nagpur,Maharashtra,21.107967,79.064673,724,1,22
ATM_004575,BANK_15,Ahmedabad,Gujarat,22.979925,72.505505,1441,1,21
ATM_004576,BANK_02,Bengaluru,Karnataka,13.03517,77.491958,324,1,7
ATM_004577,BANK_14,Nashik,Maharashtra,20.04253,73.797596,347,1,82
ATM_004578,BANK_12,Kolkata,West Bengal,22.564576,88.342587,117,1,63
ATM_004579,BANK_04,Bengaluru,Karnataka,12.906689,77.639889,1372,0,75
ATM_004580,BANK_01,Mumbai,Maharashtra,19.103401,72.830145,494,1,56
ATM_004581,BANK_08,Ahmedabad,Gujarat,23.044866,72.594118,99,1,43
ATM_004582,BANK_05,Kolkata,West Bengal,22.590727,88.322886,709,0,69
ATM_004583,BANK_14,Chennai,Tamil Nadu,13.044277,80.313736,404,1,15
ATM_004584,BANK_10,Mumbai,Maharashtra,19.01498,72.911126,1137,1,38
ATM_004585,BANK_12,Hyderabad,Telangana,17.465716,78.517149,335,1,91
ATM_004586,BANK_05,Ahmedabad,Gujarat,23.114529,72.552545,716,1,36
ATM_004587,BANK_08,Chennai,Tamil Nadu,13.072665,80.197954,821,1,36
ATM_004588,BANK_10,Nagpur,Maharashtra,21.091895,79.093235,1655,1,7
ATM_004589,BANK_10,Nagpur,Maharashtra,21.201261,79.071315,1780,1,23
ATM_004590,BANK_01,Ahmedabad,Gujarat,23.024143,72.620867,606,1,57
ATM_004591,BANK_15,Chennai,Tamil Nadu,13.059751,80.355087,1119,1,46
ATM_004592,BANK_06,Chennai,Tamil Nadu,13.000148,80.25154,448,1,52
ATM_004593,BANK_01,Kolkata,West Bengal,22.577788,88.287515,1286,0,98
ATM_004594,BANK_04,Hyderabad,Telangana,17.360945,78.473018,442,1,100
ATM_004595,BANK_14,Nagpur,Maharashtra,21.169237,79.037697,1048,1,39
ATM_004596,BANK_06,Mumbai,Maharashtra,19.07932,72.89381,1590,1,48
ATM_004597,BANK_02,Delhi,Delhi,28.614332,77.249193,1205,1,1
ATM_004598,BANK_12,Ahmedabad,Gujarat,22.978388,72.584398,273,0,99
ATM_004599,BANK_08,Hyderabad,Telangana,17.418879,78.465394,894,1,74
ATM_004600,BANK_08,Nagpur,Maharashtra,21.156179,79.142696,1224,1,100
ATM_004601,BANK_12,Pune,Maharashtra,18.48061,73.881751,624,1,21
ATM_004602,BANK_11,Nashik,Maharashtra,20.06783,73.837687,1333,1,58
ATM_004603,BANK_03,Chennai,Tamil Nadu,13.077651,80.240449,1004,1,15
ATM_004604,BANK_04,Kolkata,West Bengal,22.551272,88.367559,1655,1,65
ATM_004605,BANK_12,Bengaluru,Karnataka,12.936178,77.55738,1215,1,49
ATM_004606,BANK_11,Kolkata,West Bengal,22.561811,88.385712,1779,1,66
ATM_004607,BANK_08,Kolkata,West Bengal,22.562012,88.349028,1025,0,45
ATM_004608,BANK_03,Delhi,Delhi,28.594314,77.168514,719,1,20
ATM_004609,BANK_02,Hyderabad,Telangana,17.390627,78.557777,1481,1,84
ATM_004610,BANK_10,Nashik,Maharashtra,19.9552,73.866693,581,0,77
ATM_004611,BANK_10,Pune,Maharashtra,18.501722,73.833299,1699,1,4
ATM_004612,BANK_02,Bengaluru,Karnataka,12.977469,77.653118,345,1,63
ATM_004613,BANK_04,Pune,Maharashtra,18.54399,73.91268,1457,1,30
ATM_004614,BANK_02,Nagpur,Maharashtra,21.149455,79.107479,1411,1,44
ATM_004615,BANK_01,Ahmedabad,Gujarat,23.030175,72.56127,1507,0,100
ATM_004616,BANK_02,Chennai,Tamil Nadu,13.067707,80.210331,1087,1,42
ATM_004617,BANK_12,Chennai,Tamil Nadu,13.074583,80.211572,169,1,23
ATM_004618,BANK_06,Bengaluru,Karnataka,13.031706,77.59594,1572,1,85
ATM_004619,BANK_13,Mumbai,Maharashtra,19.009868,72.844629,636,0,29
ATM_004620,BANK_04,Mumbai,Maharashtra,19.099818,72.858537,1132,1,15
ATM_004621,BANK_10,Delhi,Delhi,28.586783,77.193943,1693,1,15
ATM_004622,BANK_09,Mumbai,Maharashtra,19.114818,72.84454,607,0,33
ATM_004623,BANK_15,Chennai,Tamil Nadu,13.076571,80.287897,1520,1,85
ATM_004624,BANK_12,Bengaluru,Karnataka,12.977561,77.558616,1102,1,40
ATM_004625,BANK_13,Mumbai,Maharashtra,19.029669,72.839617,95,1,11
ATM_004626,BANK_11,Pune,Maharashtra,18.612822,73.879823,974,1,77
ATM_004627,BANK_07,Delhi,Delhi,28.597867,77.251578,591,0,61
ATM_004628,BANK_10,Pune,Maharashtra,18.479057,73.764634,1623,1,87
ATM_004629,BANK_15,Ahmedabad,Gujarat,22.993292,72.558921,1539,1,29
ATM_004630,BANK_07,Kolkata,West Bengal,22.505315,88.317594,486,1,96
ATM_004631,BANK_05,Bengaluru,Karnataka,12.94155,77.550068,723,1,58
ATM_004632,BANK_13,Hyderabad,Telangana,17.351826,78.4853,1310,1,42
ATM_004633,BANK_03,Ahmedabad,Gujarat,22.960694,72.547712,1103,1,79
ATM_004634,BANK_05,Ahmedabad,Gujarat,23.038941,72.576763,307,1,96
ATM_004635,BANK_06,Hyderabad,Telangana,17.415275,78.477776,1151,1,2
ATM_004636,BANK_07,Delhi,Delhi,28.677049,77.190721,1673,1,92
ATM_004637,BANK_06,Kolkata,West Bengal,22.573795,88.359663,417,1,88
ATM_004638,BANK_14,Pune,Maharashtra,18.434281,73.843886,1467,1,76
ATM_004639,BANK_01,Kolkata,West Bengal,22.600771,88.369871,1744,0,70
ATM_004640,BANK_10,Chennai,Tamil Nadu,13.124842,80.258142,629,1,40
ATM_004641,BANK_10,Hyderabad,Telangana,17.329856,78.492291,1667,1,18
ATM_004642,BANK_09,Kolkata,West Bengal,22.679371,88.401316,1479,1,48
ATM_004643,BANK_11,Mumbai,Maharashtra,19.019391,72.900581,435,1,33
ATM_004644,BANK_04,Nashik,Maharashtra,20.016431,73.769087,155,1,84
ATM_004645,BANK_11,Chennai,Tamil Nadu,13.061809,80.292358,809,0,73
ATM_004646,BANK_04,Mumbai,Maharashtra,19.038717,72.953631,419,1,50
ATM_004647,BANK_07,Delhi,Delhi,28.621365,77.128327,644,1,65
ATM_004648,BANK_03,Hyderabad,Telangana,17.484405,78.52151,929,1,35
ATM_004649,BANK_10,Delhi,Delhi,28.553368,77.217456,1797,0,61
ATM_004650,BANK_04,Chennai,Tamil Nadu,13.061313,80.276566,229,1,25
ATM_004651,BANK_13,Nashik,Maharashtra,19.991112,73.776861,478,1,74
ATM_004652,BANK_12,Hyderabad,Telangana,17.350655,78.520547,294,1,79
ATM_004653,BANK_04,Kolkata,West Bengal,22.525119,88.327984,795,0,91
ATM_004654,BANK_02,Delhi,Delhi,28.544113,77.163509,1134,1,99
ATM_004655,BANK_01,Delhi,Delhi,28.524404,77.178725,895,1,80
ATM_004656,BANK_13,Bengaluru,Karnataka,12.939591,77.541748,1581,1,15
ATM_004657,BANK_01,Mumbai,Maharashtra,19.072825,72.807706,1371,1,46
ATM_004658,BANK_11,Kolkata,West Bengal,22.587418,88.408338,216,1,71
ATM_004659,BANK_07,Mumbai,Maharashtra,19.119876,72.882428,1074,0,79
ATM_004660,BANK_10,Bengaluru,Karnataka,13.007267,77.624925,1106,1,18
ATM_004661,BANK_10,Delhi,Delhi,28.646631,77.223597,826,0,67
ATM_004662,BANK_04,Kolkata,West Bengal,22.586604,88.479847,1774,1,41
ATM_004663,BANK_14,Delhi,Delhi,28.615752,77.183136,353,1,5
ATM_004664,BANK_09,Delhi,Delhi,28.574998,77.198361,1037,1,30
ATM_004665,BANK_09,Hyderabad,Telangana,17.349312,78.493369,998,1,36
ATM_004666,BANK_15,Pune,Maharashtra,18.478924,73.825298,366,0,94
ATM_004667,BANK_03,Mumbai,Maharashtra,19.085788,72.838882,1643,1,62
ATM_004668,BANK_02,Pune,Maharashtra,18.547207,73.875056,157,1,94
ATM_004669,BANK_04,Nashik,Maharashtra,20.029044,73.799256,1560,1,56
ATM_004670,BANK_10,Pune,Maharashtra,18.501204,73.931683,1578,1,47
ATM_004671,BANK_13,Ahmedabad,Gujarat,23.035635,72.589672,1459,1,2
ATM_004672,BANK_09,Chennai,Tamil Nadu,13.032482,80.247964,1060,0,35
ATM_004673,BANK_08,Bengaluru,Karnataka,12.973727,77.534208,1388,1,95
ATM_004674,BANK_09,Kolkata,West Bengal,22.667818,88.300697,86,0,16
ATM_004675,BANK_06,Pune,Maharashtra,18.513553,73.915062,1111,1,45
ATM_004676,BANK_10,Ahmedabad,Gujarat,23.035919,72.565808,345,1,10
ATM_004677,BANK_13,Kolkata,West Bengal,22.586105,88.332077,246,0,97
ATM_004678,BANK_15,Nagpur,Maharashtra,21.17351,79.127464,620,1,80
ATM_004679,BANK_09,Kolkata,West Bengal,22.502412,88.38448,372,0,32
ATM_004680,BANK_02,Kolkata,West Bengal,22.583661,88.386756,598,1,39
ATM_004681,BANK_15,Ahmedabad,Gujarat,23.084687,72.614477,929,1,56
ATM_004682,BANK_15,Kolkata,West Bengal,22.523459,88.361759,903,1,82
ATM_004683,BANK_15,Kolkata,West Bengal,22.620186,88.362567,1099,0,39
ATM_004684,BANK_03,Chennai,Tamil Nadu,12.994616,80.244139,963,1,29
ATM_004685,BANK_02,Bengaluru,Karnataka,12.990384,77.548348,1107,1,4
ATM_004686,BANK_07,Pune,Maharashtra,18.50784,73.933517,1792,1,31
ATM_004687,BANK_04,Chennai,Tamil Nadu,13.130136,80.289808,1365,1,87
ATM_004688,BANK_12,Pune,Maharashtra,18.532024,73.83869,716,1,55
ATM_004689,BANK_04,Hyderabad,Telangana,17.387704,78.447247,1480,1,12
ATM_004690,BANK_15,Hyderabad,Telangana,17.311695,78.472536,1469,1,4
ATM_004691,BANK_13,Mumbai,Maharashtra,19.075772,72.795643,646,1,31
ATM_004692,BANK_14,Chennai,Tamil Nadu,13.164717,80.260707,107,1,33
ATM_004693,BANK_09,Hyderabad,Telangana,17.48584,78.486158,1782,0,16
ATM_004694,BANK_04,Hyderabad,Telangana,17.424356,78.574164,1555,1,12
ATM_004695,BANK_01,Delhi,Delhi,28.617945,77.17426,1224,1,44
ATM_004696,BANK_09,Nashik,Maharashtra,19.982354,73.756573,316,0,25
ATM_004697,BANK_10,Hyderabad,Telangana,17.358141,78.48602,657,1,61
ATM_004698,BANK_15,Mumbai,Maharashtra,19.083594,72.836116,780,1,92
ATM_004699,BANK_10,Nagpur,Maharashtra,21.12182,79.096228,1200,1,60
ATM_004700,BANK_03,Chennai,Tamil Nadu,13.075387,80.248907,1391,1,45
